X,Y,Northeast,North,Center,West_SLOPE,Northwest,SouthEast_,East,South,SouthWest
1349781.400918632745743,1018937.044291332364082,,,13.89005,,,,,,
1349780.799868762493134,1018938.007545933127403,,,13.89005,,,,,,
1350539.329068243503571,1019387.253937005996704,,,18.03695,,,,,,
1350744.886811017990112,1019689.461614176630974,,,14.80612,,,,,,
1351435.761811017990112,1020403.648950129747391,,,11.40995,,,,,,
1352239.341863512992859,1020712.518044620752335,,,10.72139,,,,,,
1352893.495406821370125,1020964.560695543885231,,,29.75054,,,,,,
1353363.243438318371773,1021148.090879261493683,,,14.03820,,,,,,
1354236.896325454115868,1020903.651246726512909,,,18.03695,,,,,,
1354535.835958003997803,1020588.521325454115868,,,16.18567,,,,,,
1355726.100065618753433,1020254.489829391241074,,,33.82891,,,,,,
1358790.584645673632622,1022122.290682420134544,,,24.29304,,,,,,
1358775.64829395711422,1022142.869094491004944,,,30.67576,,,,,,
1360000.70833332836628,1023088.328083992004395,,,19.83140,,,,,,
1360006.210958003997803,1023058.577755898237228,,,6.22846,,,,,,
1361300.342847764492035,1023907.460958003997803,,,27.57151,,,,,,
1362280.910761147737503,1024701.85662730038166,,,14.03820,,,,,,
1362657.792979001998901,1024965.726049870252609,,,20.20049,,,,,,
1499021.750656172633171,1019944.106299206614494,,,17.03861,,,,,,
1511393.857939630746841,1014489.871062994003296,,,30.56434,,,,,,
1511694.249671921133995,1014325.856299206614494,,,14.70862,,,,,,
1514534.672572180628777,1012470.290026247501373,,,18.03464,,,,,,
1230091.179790019989014,1426851.831364825367928,,32.58026,,,,,,,
1230452.595472440123558,1426009.652887135744095,,22.63032,,,,,,,
1239036.701443567872047,1419510.802821516990662,,30.66983,,,,,,,
1259925.997703418135643,1198797.405183732509613,,9.42449,,,,,,,
1258247.323162734508514,1198527.764435693621635,,3.59555,,,,,,,
1257189.555446192622185,1198556.172900259494781,,6.15068,,,,,,,
1256169.701443567872047,1198702.045275583863258,,6.08933,,,,,,,
535587.486220479011536,1511912.653215229511261,,,,,13.94305,,,,
538016.313320204615593,1510265.015748038887978,,,,,3.48691,,,,
540208.19422572851181,1508644.046916007995605,,,,,9.16814,,,,
540628.229002624750137,1508499.963910758495331,,,,,11.99783,,,,
541055.945538058876991,1507810.529199481010437,,,,,11.17322,,,,
541932.266076117753983,1506327.268044620752335,,,,,12.79132,,,,
544236.351377949118614,1504378.521653547883034,,,,,21.15223,,,,
546381.606955379247665,1501416.739829391241074,,,,,4.00504,,,,
547309.15748031437397,1501152.280511811375618,,,,,10.37685,,,,
547829.0501968562603,1500973.532808393239975,,,,,17.91043,,,,
547983.100721791386604,1500952.410433068871498,,,,,16.95668,,,,
548635.88418635725975,1500478.431758522987366,,,,,3.48691,,,,
548904.692913383245468,1500189.303149610757828,,,,,2.77507,,,,
549076.753608927130699,1498232.569553807377815,,,,,7.06804,,,,
549060.406167984008789,1498052.125328078866005,,,,,11.84712,,,,
549048.315944880247116,1497755.963910758495331,,,,,11.20153,,,,
549070.010170608758926,1497439.261154860258102,,,,,9.49799,,,,
549145.450131237506866,1497008.704396322369576,,,,,14.43726,,,,
549741.184383198618889,1495728.542650923132896,,,,,8.81462,,,,
551580.984580054879189,1494023.624671921133995,,,,,11.04281,,,,
558717.137139111757278,1486736.730643048882484,,,,,13.60734,,,,
559478.621719166636467,1486404.738517060875893,,,,,10.58962,,,,
564487.253280833363533,1482805.256561681628227,,,,,7.97132,,,,
571148.577099740505219,1480206.581364825367928,,,,,7.15983,,,,
573526.778215229511261,1479434.681102365255356,,,,,18.19619,,,,
576178.31496062874794,1479338.208661422133446,,,,,33.99347,,,,
576852.794947504997253,1479498.30085301399231,,,,,24.61592,,,,
583966.124343827366829,1481673.626968502998352,,,,,13.85763,,,,
592714.810695543885231,1477682.527887135744095,,,,,4.70977,,,,
594041.467191606760025,1475469.568897634744644,,,,,11.00994,,,,
603331.628937005996704,1469830.080708667635918,,,,,3.48691,,,,
603376.336614176630974,1469703.022965878248215,,,,,4.10995,,,,
603467.312992125749588,1469564.38976377248764,,,,,4.61871,,,,
603654.325787395238876,1469176.186351701617241,,,,,6.51059,,,,
603932.011482939124107,1468726.766732290387154,,,,,7.97132,,,,
604253.778215229511261,1468142.859908133745193,,,,,16.99652,,,,
604644.94914698600769,1467492.968175858259201,,,,,19.50389,,,,
604766.070866137742996,1467307.771653547883034,,,,,15.21183,,,,
605229.021981626749039,1466931.191929131746292,,,,,3.69785,,,,
607019.393044620752335,1465577.110564306378365,,,,,6.12503,,,,
610905.599737539887428,1461576.177821516990662,,,,,8.75686,,,,
612429.539041996002197,1460563.873687669634819,,,,,4.61871,,,,
612984.534448817372322,1459196.633530184626579,,,,,8.27375,,,,
614196.648950129747391,1454932.388779520988464,,,,,8.42890,,,,
614238.229986876249313,1454857.363188982009888,,,,,30.46660,,,,
614309.354658797383308,1454820.328740164637566,,,,,13.36157,,,,
614474.373687669634819,1454644.361876636743546,,,,,11.36972,,,,
615540.369750648736954,1452975.258530184626579,,,,,6.46007,,,,
616484.497047245502472,1452689.720800518989563,,,,,17.34269,,,,
617556.460629925131798,1451734.857939630746841,,,,,37.54191,,,,
618614.754265084862709,1450315.039698168635368,,,,,4.70977,,,,
618873.94488188624382,1449876.130905508995056,,,,,10.00520,,,,
619225.217191606760025,1448858.636482939124107,,,,,11.09191,,,,
619527.25984251499176,1447826.721128612756729,,,,,12.85726,,,,
620117.244750648736954,1447230.663713917136192,,,,,14.06851,,,,
643180.476049870252609,1427908.945538058876991,,,,,0.00000,,,,
745248.992125988006592,1377135.742782145738602,,,,,29.26431,,,,
746292.306758522987366,1378036.104002624750137,,,,,7.01503,,,,
748530.947178483009338,1380411.903543308377266,,,,,10.11419,,,,
748545.731299206614494,1380834.811023622751236,,,,,9.16814,,,,
747902.020997375249863,1379456.55577427148819,,,,,11.17322,,,,
1718633.262139111757278,949133.27329395711422,,,,,,,11.30311,,
1718285.511154860258102,948551.947178483009338,,,,,,,3.70764,,
1712238.519028872251511,924390.13484251499176,,,,,,,25.11782,,
1712879.127952754497528,851094.224409446120262,,,,,,,2.76523,,
1712887.27263779938221,850709.696850389242172,,,,,,,9.34663,,
1712907.322506561875343,850359.281167984008789,,,,,,,10.28867,,
1449592.91174541413784,462710.52263779938221,,,,,,,,0.00000,
1423208.169619426131248,379785.834317579865456,,,,,,,,7.42460,
1397091.946850389242172,318229.654855638742447,,,,,,,,16.17970,
1391334.26476377248764,293237.797572180628777,,,,,,,,6.08891,
1463361.866141736507416,1373349.879593178629875,,15.96221,,,,,,,
1466901.83267717063427,1369786.910433068871498,,26.47701,,,,,,,
1467126.327099740505219,1369540.44488188624382,,16.50724,,,,,,,
1470171.694553807377815,1368139.245734915137291,,17.94585,,,,,,,
1514896.461942255496979,1351937.975065618753433,,11.49320,,,,,,,
1097575.064304456114769,1110267.164698168635368,,,3.90025,,,,,,
1098217.485564306378365,1109476.312664046883583,,,15.18587,,,,,,
1098862.026902884244919,1108378.193569555878639,,,21.93976,,,,,,
1102549.747703418135643,1106017.36515748500824,,,11.20989,,,,,,
1104597.320209980010986,1105257.872375324368477,,,16.34341,,,,,,
1106193.157808393239975,1104516.066929131746292,,,7.72865,,,,,,
1108678.77329395711422,1101344.817585304379463,,,17.87660,,,,,,
1109204.399606302380562,1100768.002624675631523,,,8.54976,,,,,,
1115465.688976377248764,1099446.496062994003296,,,5.01437,,,,,,
1122038.89337269961834,1099176.848753273487091,,,8.66799,,,,,,
1122166.812335953116417,1084915.50918635725975,,,19.90676,,,,,,
1122422.367454066872597,1084581.591863512992859,,,8.82127,,,,,,
1129600.854330703616142,1083846.467847764492035,,,12.00675,,,,,,
1129189.638123363256454,1084115.515419945120811,,,19.10308,,,,,,
1129821.26410761475563,1083730.644685044884682,,,17.98139,,,,,,
1129053.229002624750137,1084107.66240157186985,,,10.12629,,,,,,
1130799.864829391241074,1083243.383858263492584,,,17.50718,,,,,,
584147.78740157186985,851630.703412070870399,,,,0.00000,,,,,
757472.686023622751236,1299464.282152235507965,,,,,17.55204,,,,
580773.041338577866554,545083.282808393239975,,,,,,,,,7.00047
580997.640748038887978,545141.935695543885231,,,,,,,,,8.27229
581304.145341202616692,545424.198818892240524,,,,,,,,,9.03507
583492.636811017990112,549499.926837265491486,,,,,,,,,14.10036
584563.448490813374519,551538.471456691622734,,,,,,,,,11.92444
586788.210629925131798,556552.437992125749588,,,,,,,,,2.77458
587410.709645673632622,557928.206036746501923,,,,,,,,,8.53098
587578.923884510993958,558347.512139111757278,,,,,,,,,3.92079
588281.483267709612846,560127.043963253498077,,,,,,,,,4.61789
588242.679790019989014,560204.359251961112022,,,,,,,,,2.92441
588363.6751968562603,560323.253937005996704,,,,,,,,,2.06877
590884.368438318371773,564139.555446192622185,,,,,,,,,2.92441
591110.83759842813015,564378.665354326367378,,,,,,,,,4.61789
592208.018044620752335,565658.451771646738052,,,,,,,,,7.15856
599703.901574805378914,574451.827427819371223,,,,,,,,,9.48182
600490.526574805378914,575667.345472440123558,,,,,,,,,2.92441
601254.548884510993958,576669.124015748500824,,,,,,,,,0.92550
605980.375984251499176,577568.785104990005493,,,,0.92592,,,,,0.92550
617668.640091866254807,575357.55511811375618,,,,,,,,,7.42052
618858.484580054879189,574607.818897634744644,,,,,,,,,17.43159
619107.831692919135094,574623.479330703616142,,,,,,,,,27.61054
619226.937335953116417,574662.92585301399231,,,,,,,,,32.85246
619479.266404196619987,574795.530511811375618,,,,,,,,,17.53237
627864.350393697619438,579478.41732282936573,,,,2.06971,,,,,
630786.763451442122459,582176.806758522987366,,,,7.72492,,,,,
634885.243438318371773,583730.454068243503571,,,,6.80055,,,,,
635915.307086616754532,583575.263451442122459,,,,15.55293,,,,,
638928.104658797383308,583607.001968502998352,,,,6.90287,,,,,
639550.368766397237778,583724.568897634744644,,,,6.08830,,,,,
663865.751312330365181,574354.186351701617241,,,,,,,,,20.00271
663934.748359575867653,574322.69488188624382,,,,,,,,,20.94004
667535.249343827366829,573021.123359575867653,,,,,,,,,26.59191
672903.23162730038166,574117.345472440123558,,,,,,,,,8.75532
673174.51410761475563,574142.149934381246567,,,,,,,,,13.55626
674166.869422569870949,573968.573490813374519,,,,,,,,,2.92441
674504.715551182627678,573823.146981626749039,,,,,,,,,3.60646
677548.555446192622185,573492.206364825367928,,,,,,,,,17.25711
678467.556102365255356,573574.940944880247116,,,,,,,,,16.94135
678673.101049870252609,573590.302493438124657,,,,,,,,,21.75132
678840.239501312375069,573614.933398947119713,,,,,,,,,23.46270
679660.552165359258652,573855.741141736507416,,,,,,,,,27.91083
679760.860564306378365,573864.860564306378365,,,,,,,,,25.12539
680097.210629925131798,573982.200131237506866,,,,,,,,,20.32759
680416.820209980010986,574050.301509186625481,,,,,,,,,22.57335
680743.999015748500824,574085.616141736507416,,,,,,,,,23.20454
680959.148950129747391,574120.804133862257004,,,,,,,,,20.46889
681431.31922572851181,574485.829724416136742,,,,,,,,,11.86023
681479.256561681628227,574521.867454066872597,,,,,,,,,11.86023
681758.345144361257553,574944.249671921133995,,,,,,,,,18.64226
683236.948818892240524,575642.145997375249863,,,,,,,,,16.63089
683412.778871387243271,575691.104002624750137,,,,,,,,,17.19110
683687.75918635725975,575720.319553807377815,,,,,,,,,14.57024
683904.237532809376717,575731.920603677630424,,,,,,,,,15.24333
684016.577755898237228,575689.696522310376167,,,,,,,,,22.20966
685142.016404196619987,576293.63976377248764,,,,,,,,,20.11112
685369.495734915137291,576352.627624675631523,,,,,,,,,22.43989
685392.54166667163372,576314.687664046883583,,,,,,,,,18.80930
685630.487204730510712,576342.891076117753983,,,,,,,,,33.23737
686413.546259835362434,576477.744094491004944,,,,,,,,,22.10468
686476.881561681628227,576553.399934381246567,,,,,,,,,24.81462
686645.308070868253708,576934.923556432127953,,,,,,,,,31.30396
687461.151574805378914,578207.868438318371773,,,,14.81391,,,,,
687500.195538058876991,578210.362860888242722,,,,12.19391,,,,,
689058.118766397237778,578476.302821516990662,,,,13.75925,,,,,
689774.777230978012085,578510.104986876249313,,,,19.31369,,,,,
690024.839895009994507,578529.704068243503571,,,,31.80399,,,,,
690927.830052495002747,578552.420275583863258,,,,8.66382,,,,,
692348.224737539887428,579448.508530184626579,,,,20.63296,,,,,
692889.929461941123009,580373.348753273487091,,,,19.29889,,,,,
693441.192913383245468,580525.426837265491486,,,,25.11363,,,,,
693580.295275583863258,580510.421259835362434,,,,23.02126,,,,,
693787.60236220061779,580554.011482939124107,,,,19.96063,,,,,
694116.912729665637016,580731.467191606760025,,,,29.49641,,,,,
694124.026574805378914,580706.243766397237778,,,,24.05430,,,,,
695615.549540683627129,581288.963582679629326,,,,22.90981,,,,,
695773.367782145738602,581352.5501968562603,,,,17.20828,,,,,
695966.18011811375618,581443.346128612756729,,,,15.80826,,,,,
697313.315944880247116,581394.519685044884682,,,,25.50304,,,,,
698035.961614176630974,581313.971784770488739,,,,19.10300,,,,,
698205.670603677630424,581525.906167984008789,,,,18.39807,,,,,
698626.350721791386604,582739.379265084862709,,,,33.35544,,,,,
698894.700787395238876,582887.299212604761124,,,,19.74879,,,,,
699170.075459316372871,582867.72670604288578,,,,20.42264,,,,,
699203.444553807377815,582891.817913383245468,,,,21.45365,,,,,
701419.170275583863258,582502.479658797383308,,,,27.83197,,,,,
701651.464566931128502,582870.117782145738602,,,,43.45082,,,,,
702516.459317579865456,584269.540354326367378,,,,39.17739,,,,,
702638.454068243503571,584437.140091866254807,,,,33.77564,,,,,
702800.12007874250412,584632.392060369253159,,,,29.50532,,,,,
703664.779855638742447,585219.543307080864906,,,,19.04501,,,,,
704154.049868762493134,585365.274934381246567,,,,26.36574,,,,,
705081.153871387243271,585524.036089241504669,,,,27.02168,,,,,
705580.988517060875893,585743.478018373250961,,,,35.97383,,,,,
707380.977034121751785,586859.843503937125206,,,,23.52370,,,,,
710519.743110239505768,588280.925524935126305,,,,22.32832,,,,,
712997.461614176630974,589327.938320204615593,,,,16.96859,,,,,
713958.216863512992859,588983.16666667163372,,,,26.36439,,,,,
716587.524934381246567,589608.335958003997803,,,,33.06202,,,,,
718527.410433068871498,588079.378280833363533,,,,11.37279,,,,,
721804.492782145738602,586582.074475064873695,,,,25.81801,,,,,
722074.386482939124107,586441.520669296383858,,,,23.39957,,,,,
722395.43077427148819,586348.151902884244919,,,,29.16350,,,,,
722646.367125988006592,586296.536417320370674,,,,24.57991,,,,,
724299.8248031437397,585623.103674545884132,,,,20.11956,,,,,
724904.308070868253708,585173.161089241504669,,,,21.48477,,,,,
724960.480314955115318,585102.928477689623833,,,,21.48477,,,,,
725702.139435693621635,584215.649934381246567,,,,30.02566,,,,,
726177.312664046883583,583723.35236220061779,,,,31.90728,,,,,
726715.041010499000549,583503.044947504997253,,,,31.19943,,,,,
727265.690616801381111,583306.188976377248764,,,,27.61003,,,,,
727799.233923882246017,582607.211942255496979,,,,19.16076,,,,,
728323.905511811375618,581636.613188982009888,,,,11.20455,,,,,
728506.721456691622734,580653.080708667635918,,,,9.59671,,,,,
728636.257545933127403,580241.542979001998901,,,,7.69477,,,,,
728914.330052495002747,579619.127296581864357,,,,5.91624,,,,,
730019.83333332836628,578543.942913383245468,,,,44.28421,,,,,
731785.414698168635368,576411.081692919135094,,,,,,,,,17.11986
732128.973097115755081,575614.270341202616692,,,,,,,,,15.64283
733499.014435693621635,574361.52263779938221,,,,,,,,,14.22416
735721.784120738506317,573479.385170608758926,,,,,,,,,28.60503
736018.50492125749588,573223.241469815373421,,,,,,,,,24.01350
736305.81922572851181,572912.137795269489288,,,,,,,,,23.36415
736703.764435693621635,572771.296587929129601,,,,,,,,,17.54910
737163.72670604288578,572752.567585304379463,,,,,,,,,31.59751
739792.165682420134544,572218.426837265491486,,,,,,,,,26.65812
740779.668635174632072,571874.986548557877541,,,,,,,,,21.91924
741593.608923882246017,571610.839566931128502,,,,,,,,,19.29075
741824.961614176630974,571590.459973752498627,,,,,,,,,19.34351
743517.953083992004395,571503.376968502998352,,,,,,,,,23.59101
743784.209973752498627,571245.798556432127953,,,,,,,,,18.46206
744053.716207355260849,571043.348425194621086,,,,,,,,,24.84862
744965.410761147737503,570641.114829391241074,,,,,,,,,42.03378
745594.251968502998352,570416.080052495002747,,,,,,,,,15.64283
745718.232939630746841,570351.151246726512909,,,,,,,,,1.30875
746228.860564306378365,570440.26476377248764,,,,,,,,,22.76639
746867.248031497001648,570438.834973752498627,,,,,,,,,18.73042
747502.741797894239426,570186.531824141740799,,,,,,,,,13.06076
748734.670931756496429,569947.041338577866554,,,,,,,,,28.45998
748960.659448817372322,570060.281496062874794,,,,,,,,,32.91770
749111.415354326367378,570214.701443567872047,,,,,,,,,32.97907
749208.866469815373421,570503.59251968562603,,,,,,,,,32.50011
749493.727034121751785,570812.03674541413784,,,,,,,,,24.65396
769146.218832015991211,569321.217191606760025,,,,,,,,,14.32535
769555.899934381246567,569384.808727040886879,,,,,,,,,10.10791
769897.10236220061779,569640.25984251499176,,,,,,,,,5.67039
772661.727690294384956,572647.033792644739151,,,,,,,,,7.96992
773165.647309705615044,573099.547900259494781,,,,,,,,,10.26021
774023.281496062874794,573283.318241477012634,,,,,,,,,19.89554
776432.588910758495331,573253.36023622751236,,,,,,,,,17.06556
777771.178149610757828,573607.470800518989563,,,,,,,,,14.56725
778009.623031497001648,573604.237860888242722,,,,,,,,,1.30875
779111.738845139741898,572956.090223103761673,,,,,,,,,13.15888
779512.692913383245468,572581.594160109758377,,,,,,,,,16.17120
