,X,Y,Long,Lat,Northeast,North,Center,West,SouthEast,Northwest,East,South,SouthWest,X_new,Y_new
1065,-121.157720032,45.570119084,1143887.321,1393182.354,,17.18161,,,,,,,,-1941354.15809,2767592.84607
1066,-121.164273381,45.5669966949,1142199.769,1392057.318,,21.12157,,,,,,,,-1941938.79396,2767391.86323
1067,-121.168196709,45.5644032173,1141187.237,1391119.789,,10.83194,,,,,,,,-1942309.88293,2767193.8933
1068,-121.171684081,45.5621206429,1140287.209,1390294.763,,15.92452,,,,,,,,-1942639.09295,2767020.37206
1069,-121.167380187,45.557105893,1141374.743,1388457.206,,17.64516,,,,,,,,-1942460.5988,2766394.56643
1070,-121.155581022,45.5751704601,1144449.84,1395019.912,,17.72094,,,,,,,,-1941046.11778,2768090.91406
1071,-121.151062508,45.5770469005,1145612.375,1395694.933,,17.04095,,,,,,,,-1940651.09979,2768199.88163
1072,-121.152633975,45.5864997422,1145237.365,1399145.041,,23.02974,,,,,,,,-1940494.73703,2769245.77892
1073,-121.113812238,45.5583251156,1155100.175,1388794.716,,9.04064,,,,,,,,-1938387.54726,2765431.56842
1074,-121.127651053,45.5519780781,1151537.563,1386507.144,,2.61776,,,,,,,,-1939615.00989,2765033.1065
1075,-121.120361093,45.5546909726,1153412.622,1387482.175,,4.62077,,,,,,,,-1938986.69933,2765175.34331
1076,-121.081513952,45.5493371219,1163350.435,1385457.111,,2.61776,,,,,,,,-1936213.38122,2763808.97913
1077,-121.091435918,45.5890878315,1160912.858,1399970.068,,16.75267,,,,,,,,-1935808.69444,2768275.26626
1078,-121.171228946,45.573333313,1140437.213,1394382.392,,0.0,,,,,,,,-1942278.61927,2768213.59363
1079,-121.175274727,45.5686820155,1139387.179,1392694.838,,5.2963,,,,,,,,-1942718.79105,2767797.45968
1080,-121.167759933,45.577261254,1141337.242,1395807.436,,2.61776,,,,,,,,-1941902.98374,2768563.95486
1081,-121.155888889,45.5893611391,1144412.338,1400195.075,,3.60871,,,,,,,,-1940656.77393,2769619.11917
1082,-121.135839646,45.5910145174,1149550.0,1400757.593,,3.6995,,,,,,,,-1939098.29534,2769387.18376
1083,-118.615396894,45.6160698776,1794579.727,1414798.865,17.2113,,,,,,,,,-1747898.85571,2723188.37212
1084,-118.610855316,45.6159966191,1795742.264,1414798.865,22.00011,,,,,,,,,-1747556.41381,2723096.93901
1085,-118.601740048,45.6079283742,1798142.341,1411911.274,25.73007,,,,,,,,,-1747076.44581,2722058.12879
1086,-118.597703586,45.6103315807,1799154.872,1412811.301,26.42226,,,,,,,,,-1746707.44005,2722243.43669
1087,-118.603387097,45.6157729027,1797654.825,1414761.364,23.35698,,,,,,,,,-1746995.99134,2722935.47195
1088,-118.578307571,45.6030195581,1804180.031,1410261.222,5.23418,,,,,,,,,-1745427.75006,2721097.46519
1089,-118.569340256,45.5994772322,1806505.104,1409023.683,7.4386,,,,,,,,,-1744840.21059,2720550.25005
1090,-118.569931364,45.6037045572,1806317.598,1410561.23,3.34167,,,,,,,,,-1744774.53914,2721017.62664
1091,-118.584093459,45.6141212216,1802604.98,1414273.848,4.79025,,,,,,,,,-1745576.19523,2722402.58724
1092,-118.565334583,45.5922102713,1807592.638,1406398.6,4.72049,,,,,,,,,-1744726.30628,2719691.90568
1093,-118.280491521,45.3467081172,1882912.879,1318758.085,9.68717,,,,,,,,,-1729449.34296,2687953.76111
1094,-118.276795344,45.3441681924,1883887.909,1317858.057,9.18873,,,,,,,,,-1729233.30751,2687611.8239
1095,-118.274849008,45.3416616061,1884412.926,1316958.027,8.77656,,,,,,,,,-1729149.72778,2687305.33377
1096,-118.270991085,45.3433369468,1885387.958,1317595.549,16.94314,,,,,,,,,-1728812.49372,2687416.32643
1097,-118.281713162,45.3529048568,1882537.868,1321008.156,0.0,,,,,,,,,-1729382.36154,2688646.11976
1098,-118.288283462,45.3566310287,1880812.814,1322320.696,2.9316,,,,,,,,,-1729786.6541,2689168.64424
1099,-118.291697111,45.3589594096,1879912.784,1323145.723,4.98409,,,,,,,,,-1729986.54184,2689482.56767
1100,-118.292973606,45.3561026908,1879612.776,1322095.689,8.29239,,,,,,,,,-1730157.60761,2689196.88984
1101,-118.29972482,45.3550986855,1877887.72,1321683.176,7.48247,,,,,,,,,-1730697.87256,2689211.25114
1102,-118.302880897,45.3526889304,1877100.196,1320783.149,12.18446,,,,,,,,,-1731000.60666,2689008.15347
1103,-118.306275413,45.3555309696,1876200.168,1321795.681,12.51195,,,,,,,,,-1731185.72134,2689377.30894
1104,-118.290565978,45.3847631933,1879950.286,1332558.52,3.90616,,,,,,,,,-1729233.63321,2692252.22686
1105,-118.294931303,45.3851545771,1878825.25,1332671.024,6.81407,,,,,,,,,-1729555.93207,2692373.98617
1106,-118.271735356,45.3694854785,1884937.943,1327120.848,29.90074,,,,,,,,,-1728194.09243,2690257.63801
1107,-118.219723972,45.3447104294,1898550.872,1318458.075,20.19872,,,,,,,,,-1724870.31232,2686633.30193
1108,-118.228331739,45.3558882546,1896225.799,1322470.702,17.75144,,,,,,,,,-1725238.24072,2687998.51413
1109,-118.227210939,45.3658469201,1896413.304,1326108.317,29.62462,,,,,,,,,-1724896.23272,2689055.23251
1110,-118.229111637,45.369485214,1895888.289,1327420.858,32.76337,,,,,,,,,-1724947.27657,2689483.21829
1111,-121.601520011,44.744611736,1026193.542,1093465.553,,,22.36067,,,,,,,-1999215.16985,2688223.54163
1112,-121.619624773,44.7362700125,1021449.284,1090488.764,,,23.96341,,,,,,,-2000841.9315,2687709.28678
1113,-121.62584423,44.7803630204,1020053.914,1106582.031,,,17.13509,,,,,,,-2000008.01179,2692572.15367
1114,-121.671206659,44.7908856275,1008332.806,1110582.091,,,28.25835,,,,,,,-2003149.31048,2694656.67729
1115,-121.671032325,44.8000753938,1008425.831,1113930.98,,,23.689,,,,,,,-2002863.02099,2695639.00363
1116,-121.551501589,44.7312971592,1039123.97,1088442.22,,,16.69929,,,,,,,-1995797.73542,2685743.05889
1117,-121.629274729,44.7167786234,1018844.593,1083418.889,,,16.41118,,,,,,,-2002155.45712,2685820.62027
1118,-121.655697896,44.7134537058,1011960.768,1082302.594,,,21.96995,,,,,,,-2004268.00637,2686020.76048
1119,-121.652986646,44.7938767154,1013077.064,1111605.362,,,13.86783,,,,,,,-2001673.49676,2694593.70426
1120,-121.659521153,44.7619082966,1011216.571,1099977.28,,,20.1286,,,,,,,-2003120.29875,2691301.10631
1121,-123.969780023,45.7763579535,427123.3153,1486425.507,,,,,,30.87193,,,,-2145733.39228,2850090.8471
1122,-123.966086759,45.7721726117,428000.5645,1484860.685,,,,,,11.17322,,,,-2145593.10959,2849562.61429
1123,-123.96994189,45.7713428256,427004.7681,1484599.881,,,,,,9.66551,,,,-2145907.02462,2849561.46332
1124,-123.976412238,45.7676373998,425297.6885,1483319.571,,,,,,13.92728,,,,-2146508.42783,2849313.75223
1125,-123.93317808,45.7862844773,436607.0906,1489649.99,,,,,,37.34491,,,,-2142687.42891,2850320.09939
1126,-123.929827729,45.7846907453,437436.921,1489033.546,,,,,,32.90789,,,,-2142489.14731,2850075.15638
1127,-123.923796922,45.7833704061,438954.325,1488488.229,,,,,,45.06187,,,,-2142082.38719,2849798.85771
1128,-123.938419977,45.7868466649,435279.3621,1489910.794,,,,,,4.70977,,,,-2143059.7803,2850498.05448
1129,-123.942760817,45.7878905483,434188.7279,1490337.564,,,,,,8.75686,,,,-2143349.50213,2850706.90652
1130,-123.841595836,45.2448666201,451921.7751,1291425.879,,,,,,7.69266,,,,-2153241.9822,2790651.0331
1131,-123.844393535,45.2411374697,451146.4384,1290096.73,,,,,,10.29749,,,,-2153571.90998,2790317.36985
1132,-123.852656336,45.2376560114,448968.1116,1288915.264,,,,,,14.78351,,,,-2154304.44019,2790133.96541
1133,-123.842538064,45.2363260295,451552.5671,1288324.531,,,,,,36.02618,,,,-2153587.07108,2789763.02424
1134,-123.854522587,45.2550345467,448746.5868,1295265.641,,,,,,29.903,,,,-2153886.22483,2792026.55302
1135,-123.843517382,45.2632570922,451700.2503,1298145.463,,,,,,13.85763,,,,-2152795.63252,2792652.62431
1136,-123.825636555,45.2717767804,456426.1119,1301062.206,,,,,,12.0389,,,,-2151179.41357,2793154.81573
1137,-123.894128271,45.2623978466,438667.2101,1298366.987,,,,,,21.92278,,,,-2156623.4735,2793708.66123
1138,-123.889650126,45.2643529118,439848.6755,1299031.561,,,,,,7.47184,,,,-2156224.35124,2793815.16741
1139,-123.895783274,45.2588021461,438187.2398,1297074.76,,,,,,13.9178,,,,-2156863.43212,2793363.45185
1140,-122.543841178,42.3816934775,760008.3632,237187.3104,,,,,,,,,21.07577,-2143611.13182,2454928.52816
1141,-122.569155761,42.3882297019,753228.8331,239740.64,,,,,,,,,35.09786,-2145400.28745,2456202.23277
1142,-122.581550058,42.4075672189,750059.1825,246872.3535,,,,,,,,,12.23253,-2145777.9749,2458560.14456
1143,-122.594106844,42.4029816578,746625.3946,245287.5283,,,,,,,,,12.48217,-2146906.62778,2458350.98356
1144,-122.580562855,42.3691710959,749971.1368,232873.064,,,,,,,,,12.24716,-2146885.52269,2454411.67564
1145,-122.579289136,42.3604974493,750235.2743,229703.4135,,,,,,,,,21.97776,-2147053.06231,2453450.76967
1146,-122.579115974,42.3554271284,750235.2743,227854.4507,,,,,,,,,12.48217,-2147195.94157,2452901.95932
1147,-122.53867729,42.3540050589,761152.9592,227062.0381,,,,,,,,,15.26885,-2144058.36126,2451836.1113
1148,-122.521613667,42.3502109732,765731.3432,225565.2587,,,,,,,,,10.57488,-2142832.64319,2451043.43946
1149,-122.519989044,42.3601459996,766259.6183,229175.1384,,,,,,,,,18.85294,-2142398.81464,2452074.70182
1150,-122.507681469,42.3623026818,769605.3605,229879.5052,,,,,,,,,17.64666,-2141364.08839,2452029.1301
1151,-122.372193872,42.3632277022,806232.4325,229351.2301,,,,,,,,,5.00966,-2130673.85054,2449083.28652
1152,-122.386860287,42.3634618385,802270.3695,229527.3218,,,,,,,,,18.75676,-2131821.01044,2449437.37775
1153,-122.380191891,42.3585020243,804031.2864,227678.359,,,,,,,,,11.19958,-2131448.14821,2448754.46876
1154,-122.36790233,42.3719972546,807465.0744,232520.8806,,,,,,,,,19.61693,-2130067.48829,2449930.11167
1155,-122.408220224,42.369376942,796547.3895,231816.5138,,,,,,,,,27.53053,-2133320.64042,2450552.72661
1156,-122.340469763,42.4021716304,815125.0631,243350.5197,,,,,,,,,7.72145,-2126985.30647,2452560.54172
1157,-122.348573458,42.443589901,813276.1003,258494.4053,,,,,,,,,19.82229,-2126355.32032,2457195.7954
1158,-122.341130424,42.4347749796,815213.1089,255236.7089,,,,,,,,,14.16551,-2126039.80361,2456081.38105
1159,-122.370135309,42.4446777305,807465.0744,259022.6803,,,,,,,,,10.07624,-2128017.19475,2457795.39859
1160,-122.838839786,43.377667845,690648.0121,602191.9963,,,,38.38258,,,,,,-2135790.33446,2568489.9335
1161,-122.882894971,43.373255597,678894.2789,600921.3225,,,,21.05258,,,,,,-2139339.73123,2569007.80905
1162,-122.755751275,43.3933152774,712884.8048,607274.6919,,,,4.61999,,,,,,-2128868.85308,2568303.51961
1163,-122.847099409,43.4053991448,688742.0013,612357.3872,,,,27.28733,,,,,,-2135567.02839,2571648.78692
1164,-122.932543732,43.4184093928,666187.5402,617757.7513,,,,39.60016,,,,,,-2141774.97245,2574966.32253
1165,-123.009891092,43.3800866312,645221.4213,604415.6757,,,,14.25807,,,,,,-2148959.29759,2572605.29196
1166,-122.730029859,43.4731748455,720508.848,636182.5224,,,,19.29889,,,,,,-2124402.00895,2576292.14521
1167,-122.832910418,43.501611541,693507.0283,647300.9187,,,,33.73694,,,,,,-2131476.18295,2581644.73483
1168,-122.866240717,43.4660374822,684294.6428,634594.18,,,,34.29302,,,,,,-2135160.59544,2578579.51499
1169,-122.940914534,43.5063013478,664916.8663,649842.2665,,,,33.81339,,,,,,-2139678.49807,2584574.45078
1170,-122.767607011,43.5168950393,710978.794,652383.6142,,,,4.35681,,,,,,-2125952.71837,2581820.47398
1171,-122.980394474,43.043276543,649351.1114,481477.9788,,,,,,,,,42.57249,-2157211.44418,2535831.73538
1172,-122.980639456,43.1069258463,649986.4483,504667.7769,,,,,,,,,2.77458,-2155239.07617,2542662.16461
1173,-122.949228067,43.0954093431,658245.8284,500220.4184,,,,,,,,,9.49633,-2153157.46739,2540715.25714
1174,-123.084547977,43.0601036936,621713.9547,488466.6851,,,,,,,,,4.61789,-2164784.29485,2540004.21312
1175,-123.108311057,43.1144901455,615995.9223,508479.7985,,,,,,,,,17.49167,-2164922.41683,2546374.99437
1176,-123.175726675,43.0780182349,597571.1512,495773.0599,,,,,,,,,42.16638,-2171308.09017,2544004.36588
1177,-123.187040818,43.1448956738,595347.472,520233.5318,,,,,,,,,31.19489,-2170079.41015,2551428.95779
1178,-122.447893355,43.1183266133,792301.9216,504985.4454,,,,,,,,,22.79161,-2113448.92773,2531920.61318
