X,Y,Long,Lat,Map_identi,MAP_UNIT_L,MAP_UNIT_N,G_MRG_U_L,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,UNIT,G_ROCK_TYP,LITH_M_U_L,LITH_GEN_U,LTH_RK_TYP,LAYERING,CR_GRN_SIZ,GETEC_PROP,GN_LITH_TY
-124.012666842616824,42.998988398423514,372888.1603000000,475420.1021000000,na,Tum,Middle Umpqua Member,srm.E.upg.nd.nd.nd.mix,marine sedimentary rocks,Eocene,Umpqua Group,No data,No data,no data,mixed grained sediments,srx.MDS_SDS.Lsd.Gnd.End,sedimentary rocks,mudstone/sandstone,some data,no data,no data,sedimentary
-123.989263461258531,43.023145514808789,379517.5857000000,483949.9628000000,na,Tmms,"Tenmile Formation, mudstone and turbidite sandstone",srm.E.upg.tmf.nd.nd.trb,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-124.007172503512905,43.03241630900218,374876.9879000000,487529.8525000000,na,Terv,"Roseburg Formation, basalt",vol.PaE.stz.srv.nd.nd.pil,volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,No data,no data,pillow lavas,no data,no data,no data,no data,no data,no data,volcanic
-124.015861375932502,43.031051184833657,372534.5909000000,487132.0870000000,na,Terv,"Roseburg Formation, basalt",vol.PaE.stz.srv.nd.nd.pil,volcanic rocks,Paleocene/Eocene,Siletz Terrane,Siletz River Volcanics,No data,no data,pillow lavas,no data,no data,no data,no data,no data,no data,volcanic
-123.991241238720221,43.042988385256322,379296.6049000000,491198.1346000000,na,Tmsm,"Tenmile Formation, turbidite sandstone and mudstone",srm.E.upg.tmf.nd.nd.sds,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.982932613302765,43.048102139701406,381594.8057000000,492965.9814000000,na,Tmsm,"Tenmile Formation, turbidite sandstone and mudstone",srm.E.upg.tmf.nd.nd.sds,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.984662990145154,43.037974606354979,380976.0593000000,489297.6993000000,na,Tmms,"Tenmile Formation, mudstone and turbidite sandstone",srm.E.upg.tmf.nd.nd.trb,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.995243249657804,43.029270001389335,378014.9160000000,486248.1636000000,na,Tmms,"Tenmile Formation, mudstone and turbidite sandstone",srm.E.upg.tmf.nd.nd.trb,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.954232966567204,43.041103007299242,389152.3507000000,490093.2304000000,na,Tm,"Tenmile Formation, undivided",srm.E.upg.tmf.nd.nd.trb,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.957042321237665,43.032399138595416,388268.4273000000,486955.3023000000,na,KJdm,"Dothan Formation, mudstone matrix melange",mge.JK.six.nd.nd.nd.mds,melange rocks,Jurassic/Cretaceous,Sixes River Terrane,No data,No data,no data,mudstone,no data,no data,no data,no data,no data,no data,tectonic
-123.929434522444453,42.992106213719886,395030.4412000000,471972.8009000000,na,Tel1,"Lookingglass Formation, Bushnell Rock member",srm.E.upg.bsh.nd.nd.cgl,marine sedimentary rocks,Eocene,Umpqua Group,Bushnell Rock Formation,No data,no data,conglomerate,srx.CGL.Ltc.Gpeb_gvl.End,sedimentary rocks,conglomerate,thick,pebble to gravel grains,no data,sedimentary
-123.937093691917994,42.98725909308564,392909.0251000000,470293.3465000000,na,Tel2,"Lookingglass Formation, Tenmile member",srm.E.upg.tmf.nd.nd.trb,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,turbidite,srx.MDS.Lnd.Gnd.End,sedimentary rocks,mudstone,no data,no data,no data,sedimentary
-123.948229325018517,42.979634166090911,389815.2932000000,467641.5763000000,na,Tel1,"Lookingglass Formation, Bushnell Rock member",srm.E.upg.bsh.nd.nd.cgl,marine sedimentary rocks,Eocene,Umpqua Group,Bushnell Rock Formation,No data,no data,conglomerate,srx.CGL.Ltc.Gpeb_gvl.End,sedimentary rocks,conglomerate,thick,pebble to gravel grains,no data,sedimentary
-123.950100440080547,42.994989875002766,389550.1162000000,473254.4898000000,na,Tel2,"Lookingglass Formation, Tenmile member",srm.E.upg.tmf.nd.nd.trb,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,turbidite,srx.MDS.Lnd.Gnd.End,sedimentary rocks,mudstone,no data,no data,no data,sedimentary
-123.948135169065878,42.998206027451324,390124.6664000000,474403.5902000000,na,Tel2,"Lookingglass Formation, Tenmile member",srm.E.upg.tmf.nd.nd.trb,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,turbidite,srx.MDS.Lnd.Gnd.End,sedimentary rocks,mudstone,no data,no data,no data,sedimentary
-123.887634731638698,42.998478015406093,406300.4644000000,473829.0400000000,na,Tel2,"Lookingglass Formation, Tenmile member",srm.E.upg.tmf.nd.nd.trb,marine sedimentary rocks,Eocene,Umpqua Group,Tenmile Formation,No data,no data,turbidite,srx.MDS.Lnd.Gnd.End,sedimentary rocks,mudstone,no data,no data,no data,sedimentary
-123.902163860415087,43.033232223230016,402941.5555000000,486645.9292000000,na,Twbc,"White Tail Ridge Formation, Berry Creek member",srm.E.upg.wtr.brc.nd.dsd,marine sedimentary rocks,Eocene,Umpqua Group,White Tail Ridge Formation,Berry Creek member,no data,deltaic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.901288453616345,43.03823476813082,403250.9287000000,488457.9721000000,na,Twbc,"White Tail Ridge Formation, Berry Creek member",srm.E.upg.wtr.brc.nd.dsd,marine sedimentary rocks,Eocene,Umpqua Group,White Tail Ridge Formation,Berry Creek member,no data,deltaic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.328262414472974,46.037653957510301,593997.9155000000,1575393.9800000000,na,Qls,Landslide debris,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-123.332722593188606,46.025786879436154,592716.2267000000,1571106.9500000000,na,Tpb,Pittsburg Bluff Formation,srm.O.ypb.pbl.nd.nd.shf,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.318198568953264,46.024195402960011,596384.5087000000,1570399.8130000001,na,Tpb,Pittsburg Bluff Formation,srm.O.ypb.pbl.nd.nd.shf,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.324699529502297,46.053621190736173,595102.8198000001,1581183.6780000001,na,Qls,Landslide debris,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-123.328399931058826,46.050986534822783,594130.5041000000,1580255.5580000000,na,Qls,Landslide debris,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-123.318209931212294,46.056201196798021,596782.2743000000,1582067.6010000000,na,Qls,Landslide debris,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-123.325129074775418,46.079918478477737,595323.8007000000,1590774.2470000000,na,Tpb,Pittsburg Bluff Formation,srm.O.ypb.pbl.nd.nd.shf,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.324817326536689,46.077137609319898,595367.9969000000,1589757.7350000001,na,Tpb,Pittsburg Bluff Formation,srm.O.ypb.pbl.nd.nd.shf,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.208681291058227,46.07089142258878,624758.4495000000,1586487.2180000001,na,Ts1,Scappoose Formation,srm.OM.asg.scp.nd.nd.shf,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.20394565558442,46.066514713010541,625907.5499000000,1584851.9600000000,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.216934515707948,46.068640684671841,622637.0334000000,1585735.8840000001,na,Ts1,Scappoose Formation,srm.OM.asg.scp.nd.nd.shf,marine sedimentary rocks,Oligocene/Miocene,Astoria Group,Scappoose Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.193856923403672,46.040924132594576,628161.5546000000,1575438.1760000000,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.193041531672293,46.038396959713637,628338.3393000000,1574510.0560000001,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.191485087199197,46.034916871736129,628691.9086000000,1573228.3680000000,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.185410850123219,46.035297906545374,630238.7746000000,1573316.7600000000,na,Qls,Landslide,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
-123.186579885683884,46.030543321157879,629885.2052000000,1571593.1080000000,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.185673940867801,46.026078478606323,630061.9899000000,1569957.8510000000,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.208731234286901,46.038885989384092,624360.6840000000,1574819.4290000000,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.211882625510839,46.042935325550168,623609.3491000000,1576322.0980000000,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.212152974650664,46.033958086338224,623432.5645000000,1573051.5830000001,na,Tgr2,Grouse Creek Member,vol.M.cr.gr.wap.nd.bas,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Member of Wapshilla Ridge,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
-123.760930503278018,46.102722806678294,485102.8392000000,1603185.4660000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.757018118480403,46.102891516070891,486097.2530000000,1603207.5640000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.752835088984497,46.101370011836273,487135.8630000000,1602610.9160000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.768703015724256,46.08777523211225,482915.1288000000,1597815.6320000000,Plate 1,Tac,"Astoria Formation, Cannon Beach member",srm.M.asg.ast.cnn.nd.trb,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,Cannon Beach member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.764506464232966,46.087527702624257,483975.8369000000,1597683.0440000000,Plate 1,Tac,"Astoria Formation, Cannon Beach member",srm.M.asg.ast.cnn.nd.trb,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,Cannon Beach member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.760167065018976,46.087829621518253,485080.7411000000,1597749.3380000000,Plate 1,Tac,"Astoria Formation, Cannon Beach member",srm.M.asg.ast.cnn.nd.trb,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,Cannon Beach member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.753099687226722,46.087661011933626,486870.6860000000,1597616.7500000000,Plate 1,Tac,"Astoria Formation, Cannon Beach member",srm.M.asg.ast.cnn.nd.trb,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,Cannon Beach member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.749664633468868,46.088543866185297,487754.6093000000,1597904.0240000000,Plate 1,Tac,"Astoria Formation, Cannon Beach member",srm.M.asg.ast.cnn.nd.trb,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,Cannon Beach member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
-123.735461203588173,46.086994311766986,491334.4991000000,1597196.8850000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.733461601634986,46.085533482059454,491820.6569000000,1596644.4330000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.730977133247492,46.081660829447358,492395.2071000000,1595208.0580000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.729980572613968,46.079444932254859,492616.1880000000,1594390.4290000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.737319152989713,46.082881318323693,490804.1450000000,1595716.3140000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.743840909848075,46.081125792509866,489124.6906000000,1595141.7640000000,Plate 1,Tac1,"Astoria Formation, Cannon Beach member",srm.M.asg.ast.cnn.nd.slp,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,Cannon Beach member,no data,slope channel sandstone,no data,no data,no data,no data,no data,no data,sedimentary
-123.73744523114425,46.077421409606004,490693.6546000000,1593727.4870000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.718391203455113,46.094857764009141,495776.2141000000,1599892.8520000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.707691386169913,46.08278153461125,498317.4938000000,1595384.8430000001,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.746088653894503,46.108406622323834,488947.9059000000,1605108.0000000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
-123.749073390199442,46.111840782331974,488240.7672000000,1606389.6890000000,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
