,UNIQUE_ID,DATE,X_1,Y_1,X,Y
1169,LS_2277,5/18/05 0:00,449536.5967,1455839.275,137018.7591,443739.8252
1170,LS_2278,5/18/05 0:00,449046.7963,1454705.193,136869.4679,443394.157
1171,LS_2279,5/18/05 0:00,448655.4612,1453909.033,136750.1889,443151.4874
1172,LS_2280,5/18/05 0:00,447060.8316,1453011.998,136264.1458,442878.0712
1173,LS_2281,5/18/05 0:00,446857.8381,1452801.722,136202.2734,442813.979
1174,LS_2282,5/18/05 0:00,445978.9146,1452650.08,135934.3775,442767.7586
1175,LS_2283,5/18/05 0:00,445506.0677,1452605.626,135790.2538,442754.209
1176,LS_2284,5/18/05 0:00,445364.0109,1452642.713,135746.9549,442765.5131
1177,LS_2285,5/18/05 0:00,444867.1876,1452741.625,135595.5231,442795.6615
1178,LS_2286,5/18/05 0:00,444688.1235,1452851.224,135540.9444,442829.0672
1179,LS_2287,5/18/05 0:00,444630.7102,1452874.51,135523.4448,442836.1648
1180,LS_2288,6/15/05 0:00,434891.825,1439783.94,132555.0325,438846.159
1181,LS_2289,6/15/05 0:00,434549.1556,1439308.92,132450.5869,438701.3729
1182,LS_2290,6/15/05 0:00,434549.0964,1439090.9,132450.5688,438634.9204
1183,LS_2291,6/15/05 0:00,433716.1417,1437243.873,132196.6842,438071.9465
1184,LS_2292,6/15/05 0:00,432661.4012,1436269.084,131875.1993,437774.8308
1185,LS_2293,6/15/05 0:00,432896.1685,1435632.853,131946.7564,437580.9076
1186,LS_2294,6/15/05 0:00,433064.6365,1435566.768,131998.1054,437560.7649
1187,LS_2295,5/18/05 0:00,444478.4288,1453043.361,135477.0294,442887.6306
1188,LS_2296,5/18/05 0:00,444518.4867,1453021.051,135489.2391,442880.8305
1189,LS_2297,5/18/05 0:00,444321.6465,1452893.336,135429.2422,442841.903
1190,LS_2298,5/19/05 0:00,444258.6404,1452800.061,135410.0379,442813.4728
1191,LS_2299,5/19/05 0:00,443866.9187,1453005.344,135290.6411,442876.043
1192,LS_2300,5/19/05 0:00,443359.0548,1452872.732,135135.8442,442835.6229
1193,LS_2301,5/19/05 0:00,442488.4302,1452995.343,134870.4778,442872.9947
1194,LS_2302,5/19/05 0:00,442239.0122,1453161.222,134794.4552,442923.5546
1195,LS_2303,5/19/05 0:00,442061.8764,1453143.1,134740.4642,442918.0311
1196,LS_2304,5/19/05 0:00,441496.7131,1453422.904,134568.2025,443003.3153
1197,LS_2305,5/19/05 0:00,441340.6012,1453683.003,134520.6196,443082.5935
1198,LS_2306,5/19/05 0:00,440976.8977,1453796.379,134409.7627,443117.1505
1199,LS_2307,5/19/05 0:00,440550.7881,1453894.547,134279.8845,443147.0721
1200,LS_2308,5/19/05 0:00,440411.4158,1453883.878,134237.4038,443143.8202
1201,LS_2309,5/19/05 0:00,439846.0903,1453800.471,134065.0926,443118.3977
1202,LS_2310,5/19/05 0:00,439709.3475,1453735.002,134023.4134,443098.4428
1203,LS_2311,5/19/05 0:00,439629.4024,1453659.298,133999.0461,443075.3682
1204,LS_2312,5/19/05 0:00,438800.6161,1453594.569,133746.4321,443055.6388
1205,LS_2313,6/14/05 0:00,438002.6148,1453743.148,133503.2013,443100.9257
1206,LS_2314,6/15/05 0:00,431551.4521,1430440.764,131536.8868,435998.3588
1207,LS_2315,6/15/05 0:00,431272.425,1428131.092,131451.8393,435294.3708
1208,LS_2316,6/15/05 0:00,431299.7517,1426895.778,131460.1685,434917.8471
1209,LS_2317,6/15/05 0:00,432102.1146,1424808.567,131704.7287,434281.6651
1210,LS_2318,6/15/05 0:00,432049.3398,1423909.68,131688.643,434007.6844
1211,LS_2319,6/15/05 0:00,432031.1354,1423725.997,131683.0943,433951.6978
1212,LS_2320,6/15/05 0:00,432282.3998,1423185.707,131759.6797,433787.0174
1213,LS_2321,6/16/05 0:00,432973.3103,1421847.122,131970.2692,433379.0167
1214,LS_2322,6/16/05 0:00,432502.8385,1420484.584,131826.8694,432963.7151
1215,LS_2323,6/16/05 0:00,431084.5815,1419349.027,131394.5846,432617.5973
1216,LS_2324,6/16/05 0:00,430913.3716,1418958.462,131342.3999,432498.5531
1217,LS_2325,6/16/05 0:00,430149.8598,1416811.877,131109.6815,431844.2739
1218,LS_2326,6/16/05 0:00,430073.9621,1416627.843,131086.5478,431788.1804
1219,LS_2327,6/16/05 0:00,430175.434,1416515.916,131117.4765,431754.065
1220,LS_2328,6/16/05 0:00,430258.3054,1416155.105,131142.7357,431644.0898
1221,LS_2329,6/16/05 0:00,430283.5347,1415912.497,131150.4256,431570.1429
1222,LS_2330,6/16/05 0:00,430350.6161,1415680.888,131170.872,431499.5485
1223,LS_2331,6/16/05 0:00,430367.2482,1415215.775,131175.9414,431357.782
1224,LS_2332,6/16/05 0:00,430560.9567,1414378.893,131234.9838,431102.7004
1225,LS_2333,6/16/05 0:00,430424.0605,1413450.76,131193.2578,430819.8054
1226,LS_2334,6/16/05 0:00,430481.6224,1413199.697,131210.8027,430743.2814
1227,LS_2335,6/16/05 0:00,430562.9174,1412756.206,131235.5814,430608.1054
1228,LS_2336,6/16/05 0:00,430602.1525,1412415.272,131247.5403,430504.1887
1229,LS_2337,6/16/05 0:00,432209.7523,1409209.762,131737.5367,429527.1492
1230,LS_2338,6/16/05 0:00,432849.7932,1408112.014,131932.6212,429192.5556
1231,LS_2340,6/16/05 0:00,433294.4619,1407404.648,132068.1562,428976.9504
1232,LS_2341,6/16/05 0:00,433475.8321,1407357.63,132123.4379,428962.6194
1233,LS_2342,6/16/05 0:00,434053.6319,1407254.533,132299.5512,428931.1954
1234,LS_2343,6/16/05 0:00,434906.3708,1406955.993,132559.4661,428840.2004
1235,LS_2344,12/6/05 0:00,435715.7125,1406486.903,132806.1534,428697.2218
1236,LS_2345,12/6/05 0:00,436022.4203,1406698.802,132899.638,428761.8086
1237,LS_2347,12/5/05 0:00,445041.8805,1406233.501,135648.7695,428619.9848
1238,LS_2349,12/5/05 0:00,441758.2651,1396435.708,134647.9235,425633.6174
1239,LS_2350,12/5/05 0:00,441947.559,1396101.61,134705.6203,425531.7843
1240,LS_2351,12/5/05 0:00,442186.2757,1395448.618,134778.3811,425332.7524
1241,LS_2352,12/5/05 0:00,442097.5717,1395314.11,134751.3442,425291.7543
1242,LS_2353,11/30/05 0:00,450077.5543,1386539.234,137183.6429,422617.172
1243,LS_2365,10/4/05 0:00,463801.6077,1346274.827,141366.7346,410344.5804
