X,Y,UNIQUE_ID,DATE,Map_identi,MAP_UNIT_L,MAP_UNIT_N,G_MRG_U_L,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,UNIT,G_ROCK_TYP,LITH_M_U_L,LITH_GEN_U,LTH_RK_TYP,LAYERING,CR_GRN_SIZ,GETEC_PROP,GN_LITH_TY
430621.8631,1507606.673,LS_2214,4/6/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430549.2606,1507310.551,LS_2215,4/6/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430552.5709,1506757.243,LS_2216,4/6/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430575.8521,1506046.914,LS_2217,4/6/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430300.4379,1503919.366,LS_2220,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430188.435,1503298.692,LS_2221,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430536.190899999987,1502787.686,LS_2222,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430612.564,1502365.307,LS_2223,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430923.502199999988,1501475.965,LS_2224,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430832.476,1500966.964,LS_2225,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430622.6181,1499866.041,LS_2226,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430465.8411,1499078.25499999989,LS_2227,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430224.5292,1498557.4,LS_2228,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430215.4405,1498345.47,LS_2229,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430347.4959,1498141.418,LS_2230,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430381.77,1497915.298,LS_2231,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
430321.2748,1497268.092,LS_2232,4/25/05 0:00,Plate 1,Qmt,Coastal marine-terrace deposits,sed.Q.qsd.ct.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
428963.335499999986,1495690.416,LS_2233,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
428793.5173,1495493.636,LS_2234,4/25/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
428597.2937,1495452.158,LS_2235,4/25/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
428375.7714,1494258.168,LS_2236,4/25/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
428913.522699999972,1493599.029,LS_2237,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
429006.5064,1493471.772,LS_2238,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
429306.9586,1493126.177,LS_2239,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
429556.401499999978,1492474.852,LS_2240,4/25/05 0:00,Plate 1,Taa,Astoria Formation,srm.M.asg.ast.nd.nd.shf,marine sedimentary rocks,Miocene,Astoria Group,Astoria Formation,No data,no data,shelf sandstone,no data,no data,no data,no data,no data,no data,sedimentary
429992.1423,1491142.683,LS_2241,4/25/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
430313.0748,1489251.751,LS_2242,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
430857.5741,1488108.926,LS_2243,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
431009.439699999988,1488010.159,LS_2244,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
431361.2378,1487357.375,LS_2245,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
431457.863699999987,1487248.843,LS_2246,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
431729.8508,1486942.254,LS_2247,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
432124.801099999982,1486708.496,LS_2248,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
432532.281399999978,1486434.772,LS_2249,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
433355.6351,1485736.08599999989,LS_2250,4/26/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
433521.9036,1485468.022,LS_2251,4/2/05 0:00,Plate 1,Tsc2,Smuggler Cove formation,srm.OM.ypb.smg.nd.nd.tfx,marine sedimentary rocks,Oligocene/Miocene,Yaquina-Pittsburg Bluff Group,Smuggler Cove Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
433567.0531,1485054.58599999989,LS_2252,4/26/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
433475.0785,1484729.23,LS_2253,4/26/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
433240.224,1484397.593,LS_2255,4/27/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
432724.412499999977,1484104.054,LS_2256,4/27/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
432379.2071,1483926.732,LS_2258,4/27/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
432185.891899999988,1483766.529,LS_2259,4/27/05 0:00,Plate 1,Tgri,Intrusive Grande Ronde Basalt,inv.M.cr.gr.nd.nd.bas,invasive extrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
442882.504299999971,1464645.183,LS_2260,5/17/05 0:00,na,Tal,Alsea Formation,srm.EO.kag.als.nd.nd.tfx,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
443198.8029,1464754.421,LS_2261,5/17/05 0:00,na,Tal,Alsea Formation,srm.EO.kag.als.nd.nd.tfx,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
443342.2214,1464530.291,LS_2262,5/17/05 0:00,na,Tal,Alsea Formation,srm.EO.kag.als.nd.nd.tfx,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
443577.6062,1464388.092,LS_2263,5/17/05 0:00,na,Tal,Alsea Formation,srm.EO.kag.als.nd.nd.tfx,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
444288.0378,1464533.424,LS_2264,5/17/05 0:00,na,Tal,Alsea Formation,srm.EO.kag.als.nd.nd.tfx,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
445485.8691,1463044.475,LS_2265,5/17/05 0:00,na,Tal,Alsea Formation,srm.EO.kag.als.nd.nd.tfx,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
445598.0539,1462630.569,LS_2266,5/18/05 0:00,na,Tigr,Grande Ronde Basalt,intr.M.cr.gr.nd.nd.bas,intrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
445666.125699999975,1462311.033,LS_2267,5/18/05 0:00,na,Tal,Alsea Formation,srm.EO.kag.als.nd.nd.tfx,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
446124.6023,1460526.868,LS_2268,5/18/05 0:00,na,Tal,Alsea Formation,srm.EO.kag.als.nd.nd.tfx,marine sedimentary rocks,Eocene/Oligocene,Keasey-Alsea Group,Alsea Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
446335.807099999976,1459091.631,LS_2269,5/18/05 0:00,na,Tigr,Grande Ronde Basalt,intr.M.cr.gr.nd.nd.bas,intrusive rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,no data,basalt,no data,no data,no data,no data,no data,no data,plutonic
449670.6486,1458123.355,LS_2270,5/18/05 0:00,na,Tbs,Basaltic sandstone at Roy Creek,srm.E.nhg.nd.nd.nd.bsd,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
449627.2525,1457781.048,LS_2271,5/18/05 0:00,na,Tbs,Basaltic sandstone at Roy Creek,srm.E.nhg.nd.nd.nd.bsd,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
449808.473,1457204.744,LS_2272,5/18/05 0:00,na,Tbs,Basaltic sandstone at Roy Creek,srm.E.nhg.nd.nd.nd.bsd,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,No data,No data,no data,basaltic sandstone,no data,no data,no data,no data,no data,no data,sedimentary
449714.2332,1456839.439,LS_2274,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
449677.1277,1456613.957,LS_2275,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
449566.463,1456408.983,LS_2276,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
449536.5967,1455839.275,LS_2277,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
449046.796299999987,1454705.193,LS_2278,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
448655.4612,1453909.033,LS_2279,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
447060.831599999976,1453011.998,LS_2280,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
446857.8381,1452801.722,LS_2281,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
445978.9146,1452650.08,LS_2282,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
445506.0677,1452605.626,LS_2283,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
445364.0109,1452642.713,LS_2284,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
444867.1876,1452741.625,LS_2285,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
444688.123499999987,1452851.224,LS_2286,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
444630.710199999972,1452874.51,LS_2287,5/18/05 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
434891.825,1439783.94,LS_2288,6/15/05 0:00,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
