X,Y,REF_ID_COD,UNIQUE_ID,DATE,MAP_UNIT_L,MAP_UNIT_N,G_MRG_U_L,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,UNIT,G_ROCK_TYP,nlcd_2006_
530613.6978,1431359.81,HoffRJ2000,LS_5000,Feb-96,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,21
531199.3176,1431809.247,HoffRJ2000,LS_5001,Feb-96,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,82
531112.6873,1431773.902,HoffRJ2000,LS_5002,Feb-96,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,82
531375.0036,1432505.407,HoffRJ2000,LS_5003,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
529727.2982,1432511.99,HoffRJ2000,LS_5004,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
530638.6473,1430962.697,HoffRJ2000,LS_5005,Feb-96,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,21
530638.6473,1430962.697,HoffRJ2000,LS_5006,Feb-96,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,21
528893.9163,1431217.39,HoffRJ2000,LS_5007,Feb-96,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
526186.5515,1432329.374,HoffRJ2000,LS_5008,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
525206.5915,1430993.191,HoffRJ2000,LS_5009,Feb-96,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
524242.5712,1430404.799,HoffRJ2000,LS_5010,Feb-96,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
521917.0719,1430204.857,HoffRJ2000,LS_5011,Feb-96,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
525762.7569,1434896.398,HoffRJ2000,LS_5012,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
524861.457,1436340.696,HoffRJ2000,LS_5013,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
523709.2762,1437625.594,HoffRJ2000,LS_5014,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
523732.1467,1437291.202,HoffRJ2000,LS_5015,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
525019.1237,1439995.102,HoffRJ2000,LS_5016,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,90
526681.3829,1440545.723,HoffRJ2000,LS_5017,Feb-96,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,11
523664.9216,1440832.642,HoffRJ2000,LS_5018,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
523844.4193,1440687.796,HoffRJ2000,LS_5019,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
523844.4193,1440687.449,HoffRJ2000,LS_5020,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
527150.5715,1440338.503,HoffRJ2000,LS_5021,Feb-96,Tbpl,"Tillamook Volcanics, lower plagioclase porphyritic basalt",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,90
519989.7247,1436626.575,HoffRJ2000,LS_5022,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
519805.0292,1435787.303,HoffRJ2000,LS_5023,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
519239.5079,1435223.167,HoffRJ2000,LS_5024,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
521875.143,1435395.388,HoffRJ2000,LS_5025,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
523917.8816,1437515.401,HoffRJ2000,LS_5026,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
529172.519,1429937.343,HoffRJ2000,LS_5027,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,21
523593.8848,1429679.532,HoffRJ2000,LS_5028,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
518287.2694,1432367.491,HoffRJ2000,LS_5029,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
525285.5981,1440128.512,HoffRJ2000,LS_5030,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,90
525581.5266,1440122.968,HoffRJ2000,LS_5031,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,90
520231.5961,1436995.273,HoffRJ2000,LS_5032,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
519559.3461,1431754.497,HoffRJ2000,LS_5033,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
528271.9121,1431012.943,HoffRJ2000,LS_5034,Feb-96,Tbr,Submarine basalt tuff and breccia,mvl.E.ytg.tlv.nd.nd.bas,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
519665.0351,1433796.889,HoffRJ2000,LS_5035,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
519125.1562,1433506.158,HoffRJ2000,LS_5036,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
523916.4954,1437515.401,HoffRJ2000,LS_5037,Feb-96,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",vol.E.ytg.tlv.nd.nd.bas,volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,no data,basalt,82
601647.982,1509004.666,HoffRJ2000,LS_5038,Feb-96,Tk,Keasey Formation,srm.E.kag.ksy.nd.nd.tfx,marine sedimentary rocks,Eocene,Keasey-Alsea Group,Keasey Formation,No data,no data,tuffaceous sedimentary rocks,82
800321.7195,887644.1401,HoffRJ2000,LS_5039,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
799544.8202,885646.7956,HoffRJ2000,LS_5040,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
798021.5161,891828.7221,HoffRJ2000,LS_5041,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
801667.9518,887627.1604,HoffRJ2000,LS_5042,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
801831.5095,887137.1804,HoffRJ2000,LS_5043,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
802171.0994,887636.1699,HoffRJ2000,LS_5044,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,21
803969.8875,889203.4823,HoffRJ2000,LS_5045,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
805190.333,890138.3947,HoffRJ2000,LS_5046,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
805410.3734,889344.1696,HoffRJ2000,LS_5047,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
805720.856,885256.96,HoffRJ2000,LS_5048,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,71
805602.3458,885821.0955,HoffRJ2000,LS_5049,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
805215.9754,886501.3153,HoffRJ2000,LS_5050,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
805403.4429,892435.1329,HoffRJ2000,LS_5051,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
803388.0797,894277.9291,HoffRJ2000,LS_5052,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
802241.0968,894781.0771,HoffRJ2000,LS_5053,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,43
802394.6053,894433.8635,HoffRJ2000,LS_5054,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,71
801622.9039,893518.356,HoffRJ2000,LS_5055,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
802266.3927,893213.418,HoffRJ2000,LS_5056,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
802313.1729,893178.4196,HoffRJ2000,LS_5057,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
802469.4537,892689.8255,HoffRJ2000,LS_5058,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
801468.7024,891506.8045,HoffRJ2000,LS_5059,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
800840.4606,892242.814,HoffRJ2000,LS_5060,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,71
800599.2825,892266.0308,HoffRJ2000,LS_5061,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
800585.0751,892698.1421,HoffRJ2000,LS_5062,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
800823.481,892933.7759,HoffRJ2000,LS_5063,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
796335.3471,896292.253,HoffRJ2000,LS_5064,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
795883.1378,896193.8412,HoffRJ2000,LS_5065,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
795092.0315,895838.311,HoffRJ2000,LS_5066,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
799957.1798,897329.7356,HoffRJ2000,LS_5067,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
799732.2881,902412.8451,HoffRJ2000,LS_5068,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,21
797604.9984,899849.9793,HoffRJ2000,LS_5069,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
797615.7405,899804.9318,HoffRJ2000,LS_5070,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
798013.8927,893965.3675,HoffRJ2000,LS_5071,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
808142.688,892806.603,HoffRJ2000,LS_5072,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
807529.6929,892694.3304,HoffRJ2000,LS_5073,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
807736.2192,893106.3432,HoffRJ2000,LS_5074,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
807171.3907,899378.0184,HoffRJ2000,LS_5075,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
808400.8458,899878.0476,HoffRJ2000,LS_5076,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,82
806028.5659,894972.7028,HoffRJ2000,LS_5077,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
801164.8038,892532.1588,HoffRJ2000,LS_5078,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
800464.8323,889151.8507,HoffRJ2000,LS_5079,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
810083.5495,895771.0863,HoffRJ2000,LS_5080,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
810318.1437,896056.6191,HoffRJ2000,LS_5081,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
813757.7067,896348.043,HoffRJ2000,LS_5082,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,82
808749.792,897217.4629,HoffRJ2000,LS_5083,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
807844.6801,898174.899,HoffRJ2000,LS_5084,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,82
809658.7152,902516.4547,HoffRJ2000,LS_5085,Feb-96,Tut,Welded to nonwelded ash-flow tuff,vlc.OM.lbv.nd.nd.nd.aft,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,ashflow tuff,21
809397.0922,901520.2083,HoffRJ2000,LS_5086,Feb-96,Dike,Dike,intr.OM.lbv.nd.nd.nd.mix,intrusive rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,21
810558.9757,899651.0764,HoffRJ2000,LS_5087,Feb-96,Tut,Welded to nonwelded ash-flow tuff,vlc.OM.lbv.nd.nd.nd.aft,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,ashflow tuff,71
810512.5417,895004.5827,HoffRJ2000,LS_5088,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,52
811057.9652,895951.6234,HoffRJ2000,LS_5089,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,42
810694.8117,897778.4797,HoffRJ2000,LS_5090,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,22
811080.8356,898233.461,HoffRJ2000,LS_5091,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,90
812472.1155,896651.2484,HoffRJ2000,LS_5092,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,82
812752.104,896540.7083,HoffRJ2000,LS_5093,Feb-96,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",vlc.OM.lbv.nd.nd.nd.mix,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,no data,mixed lithologies,82
