UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,G_ROCK_TYP,nlcd_2006_,Slope
LS_48,-119.0214363,45.96340713,10/16/07,Rockfall,1192,517185,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,90,22.60651
LS_49,-119.0137311,45.96693713,10/16/07,Rockfall,4157.200195,205431,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,52,8.53625
LS_50,-119.0016063,45.97452256,10/16/07,Rockfall,10038,790299,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,42,18.49298
LS_51,-118.9929003,45.9813871,10/16/07,Rockfall,6205.379883,0,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,42,22.11894
LS_52,-118.9880911,45.98753593,10/16/07,Rockfall,7004.700195,3363410,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,90,29.5839
LS_53,-118.9818143,45.99544712,10/16/07,Rockfall,12088.2002,434663,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,11,16.45554
LS_54,-120.9240652,44.88355847,1/4/06,Rockfall,0,174007,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,52,9.49062
LS_55,-120.9242369,44.88358204,1/4/06,Rockfall,0,228169,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,52,11.04696
LS_56,-120.9265381,44.87748728,1/4/06,Rockfall,0,258335,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,42,10.30521
LS_57,-120.9256499,44.86011609,1/4/06,Rockfall,0,266141,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,21,35.66505
LS_58,-120.9256779,44.85841175,1/4/06,Rockfall,0,116635,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,90,18.14515
LS_59,-120.9268326,44.85270264,1/4/06,Rockfall,0,156092,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,82,31.93139
LS_60,-120.9273841,44.85112676,1/4/06,Rockfall,0,33939.39844,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,42,12.9255
LS_61,-120.9283457,44.84472641,1/5/06,Rockfall,0,194006,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,90,31.87744
LS_62,-120.9292593,44.84302952,1/5/06,Rockfall,0,74250.10156,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,82,17.42777
LS_63,-120.9299985,44.84118971,1/5/06,Rockfall,0,724556,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,81,50.42132
LS_64,-120.946592,44.79584923,1/5/06,Landslide,0,0,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,52,8.28
LS_65,-120.9704507,44.7700896,1/5/06,Fill Failure,0,0,Tjt,John Day Formation,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,John Day Formation,No data,tuff,90,1.30998
LS_66,-120.9857972,44.75966148,1/5/06,Rockfall,0,76129.29688,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,52,8.47908
LS_67,-120.9886102,44.76082518,1/5/06,Rockfall,0,80072.70313,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,82,0.92638
LS_68,-120.9886863,44.76101495,1/5/06,Rockfall,0,152050,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,82,16.35647
LS_69,-120.9932589,44.76258203,1/5/06,Rockfall,0,45519.60156,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,No data,basalt,52,16.20946
LS_70,-121.8585788,42.6720117,11/7/07,Rockfall,0,0,Qhil,Quaternary basaltic andesite of Hilltop Reservoir,volcanic rocks,Pleistocene,Quaternary Winema Volcanic Field,No data,No data,basaltic andesite,0,28.82034
LS_71,-121.8593754,42.66927808,11/7/07,Rockfall,0,0,QTs,Quaternary/Tertiary sedimentary deposits,terrestrial sedimentary rocks,Pliocene/Pleistocene,Winema Volcanic Field,No data,No data,mixed grained sediments,0,17.2905
LS_72,-121.8611603,42.66708187,11/7/07,Rockfall,0,0,QTs,Quaternary/Tertiary sedimentary deposits,terrestrial sedimentary rocks,Pliocene/Pleistocene,Winema Volcanic Field,No data,No data,mixed grained sediments,0,15.30805
LS_73,-121.8640347,42.66577623,11/7/07,Rockfall,0,0,Qc,Quaternary colluvium and talus,sediments,Quaternary,Quaternary surficial deposits,Colluvial deposits,No data,mixed grained sediments,0,14.90316
LS_74,-121.8709442,42.66511474,10/3/07,Rockfall,0,0,QTs,Quaternary/Tertiary sedimentary deposits,terrestrial sedimentary rocks,Pliocene/Pleistocene,Winema Volcanic Field,No data,No data,mixed grained sediments,0,26.06489
LS_75,-121.8521933,42.42600725,11/6/07,Rockfall,640.0200195,1168660,Qc,Quaternary colluvium and talus,sediments,Quaternary,Quaternary surficial deposits,Colluvial deposits,No data,mixed grained sediments,0,16.88014
LS_76,-121.8496579,42.42310851,11/6/07,Rockfall,11394.2002,2055860,Qvs,Quaternary valley sediment deposits,terrestrial sedimentary rocks,Pliocene/Pleistocene,Quaternary Winema Volcanic Field,No data,No data,mixed grained sediments,0,14.93231
LS_77,-121.8382857,42.41473685,11/6/07,Rockfall,3438.47998,709650,Qc,Quaternary colluvium and talus,sediments,Quaternary,Quaternary surficial deposits,Colluvial deposits,No data,mixed grained sediments,0,13.09832
LS_78,-121.8327502,42.40931098,11/6/07,Rockfall,2852.199951,2489990,Qc,Quaternary colluvium and talus,sediments,Quaternary,Quaternary surficial deposits,Colluvial deposits,No data,mixed grained sediments,0,11.90069
LS_79,-121.8225639,42.39847055,11/6/07,Rockfall,522.8200073,5567940,Thag,Pliocene andesite of Hagelstein Park,volcanic rocks,Pliocene,Winema Volcanic Field,No data,No data,andesite,0,15.80975
LS_80,-121.8180687,42.39110918,11/6/07,Rockfall,2852.199951,1175350,Thag,Pliocene andesite of Hagelstein Park,volcanic rocks,Pliocene,Winema Volcanic Field,No data,No data,andesite,0,15.91536
LS_81,-121.8155788,42.38772623,11/6/07,Rockfall,4083.919922,5690540,Thag,Pliocene andesite of Hagelstein Park,volcanic rocks,Pliocene,Winema Volcanic Field,No data,No data,andesite,0,16.89017
LS_82,-121.8274426,42.3411378,11/6/07,Rockfall,4083.919922,3106540,Thv,Tertiary hydrovolcanic deposits,volcaniclastic rocks,Miocene/Pliocene,Winema Volcanic Field,No data,No data,palagonite tuff,0,10.24353
LS_83,-121.8198298,42.33316753,11/6/07,Rockfall,946.9500122,829791,Hmf,Holocene man-made fill deposits,sediments,Recent,Quaternary surficial deposits,Man-made fill deposits,No data,mixed grained sediments,0,13.20966
LS_84,-121.817312,42.29859135,11/6/07,Rockfall,1169.380005,1440710,Qbal,Quaternary basaltic andesite of Bald Hill,volcanic rocks,Pleistocene,Late High Cascade Volcanics,No data,No data,basaltic andesite,0,16.95022
LS_85,-121.8062212,42.26082968,11/6/07,Rockfall,571.8599854,549622,Ts,Tertiary sedimentary deposits,terrestrial sedimentary rocks,Miocene/Pliocene,Winema Volcanic Field,No data,No data,mixed grained sediments,0,27.12589
LS_86,-121.7939275,42.2282203,11/6/07,Rockfall,2799.439941,250121,Ts,Tertiary sedimentary deposits,terrestrial sedimentary rocks,Miocene/Pliocene,Winema Volcanic Field,No data,No data,mixed grained sediments,,14.21323
LS_87,-121.7907938,42.22223764,11/6/07,Rockfall,9916.299805,116338,Tklf,Pliocene basaltic andesite and basalt trachyandesite of Klamath Falls,volcanic rocks,Pliocene,Winema Volcanic Field,No data,No data,basalt trachyandesite,,15.96113
LS_88,-119.9742973,44.80423175,11/29/07,Rockfall,2109.330078,690680,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,No data,basalt,0,30.24361
LS_89,-119.9439587,44.80670343,11/29/07,Rockfall,1810.579956,1503190,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,No data,basalt,0,32.58853
LS_90,-119.904649,44.81110191,11/29/07,Rockfall,1810.579956,343498,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,No data,basalt,0,29.79001
LS_91,-119.8145274,44.83418829,11/29/07,Rockfall,1515.390015,308064,Tcr,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,No data,No data,basalt,0,22.72327
LS_92,-119.7147732,44.81250545,11/27/07,Rockfall,1810.579956,579352,Tcu1,"Columbia River Group, undivided",volcanic rocks,Miocene,Neogene volcanic rocks,No data,No data,mixed lithologies,0,47.27503
LS_93,-119.7124604,44.81135983,11/27/07,Rockfall,1810.579956,229717,Tcu1,"Columbia River Group, undivided",volcanic rocks,Miocene,Neogene volcanic rocks,No data,No data,mixed lithologies,0,24.65652
LS_94,-119.7118067,44.81021594,11/27/07,Rockfall,1810.579956,246877,Tjd,John Day Formation,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,John Day Formation,No data,felsic composition lithologies,0,7.38338
LS_95,-119.7127301,44.7995417,11/29/07,Rockfall,1413.089966,884451,Tjd,John Day Formation,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,John Day Formation,No data,felsic composition lithologies,0,18.21606
LS_96,-119.6389528,44.63000176,11/29/07,Rockfall,4589.120117,1293920,Qls1,Landslide material,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,0,21.15765
LS_97,-118.1193388,45.34335312,9/13/07,Rockfall,0,0,Tcgr2,R2 Grande Ronde Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Reversed magnetostratigraphic unit 2,basalt,0,40.94161
LS_98,-117.9879927,43.79550621,11/30/07,Rockfall,3891.439941,136555,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,0,24.97844
LS_99,-117.8302802,43.78166854,11/30/07,Rockfall,1688.290039,308706,Tbtl,Western tholeiitic lavas,volcanic rocks,Miocene,Columbia River Basalt Group,Basalt of Malheur Gorge,No data,basalt,0,17.59577
LS_100,-117.8261602,43.78027304,12/6/07,Rockfall,806.4400024,74015.60156,Tbtl,Western tholeiitic lavas,volcanic rocks,Miocene,Columbia River Basalt Group,Basalt of Malheur Gorge,No data,basalt,0,19.36042
LS_101,-117.8211763,43.77808689,11/30/07,Rockfall,1569.319946,435949,Tbtl,Western tholeiitic lavas,volcanic rocks,Miocene,Columbia River Basalt Group,Basalt of Malheur Gorge,No data,basalt,0,7.90418
LS_102,-117.5447477,43.8803418,11/30/07,Rockfall,2745.199951,124559,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,0,8.29541
LS_103,-117.5425454,43.88139883,11/30/07,Rockfall,2581.879883,230665,Qal,Alluvium,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,0,13.19487
LS_104,-118.4014468,45.8534433,10/18/07,Rockfall,717.6099854,53483.39844,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,0,0
LS_105,-118.4014519,45.85331405,10/18/07,Rockfall,717.6099854,85465.20313,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,0,9.37775
LS_106,-118.3997842,45.85782968,10/18/07,Rockfall,1762.030029,1018030,Tfsg,Basalt of Sentinel Gap,volcanic rocks,Miocene,Columbia River Basalt Group,Wanapum Basalt,Frenchman Springs Member,basalt,0,14.93032
LS_107,-118.3974175,45.86763846,10/18/07,Rockfall,465.4500122,95239.89844,Tu,Undivided Umatilla flows,volcanic rocks,Miocene,Columbia River Basalt Group,Saddle Mountain Basalt,Basalt of Umatilla,basalt trachyandesite,0,2.07386
LS_108,-118.3975238,45.86772137,10/18/07,Rockfall,465.4500122,80717.79688,Tu,Undivided Umatilla flows,volcanic rocks,Miocene,Columbia River Basalt Group,Saddle Mountain Basalt,Basalt of Umatilla,basalt trachyandesite,0,0
LS_109,-117.7457691,45.59445586,11/15/07,Rockfall,196.8500061,31097.40039,Tob,Olivine basalt,volcanic rocks,Miocene,Powder River Volcanic Field,No data,Little Catherine Creek member,basalt,0,16.86014
LS_110,-117.7450339,45.59274004,11/15/07,Rockfall,1273.949951,63600.69922,Tob,Olivine basalt,volcanic rocks,Miocene,Powder River Volcanic Field,No data,Little Catherine Creek member,basalt,0,19.06754
LS_111,-117.7418294,45.5906918,11/15/07,Rockfall,287.1669922,72687.29688,Tob,Olivine basalt,volcanic rocks,Miocene,Powder River Volcanic Field,No data,Little Catherine Creek member,basalt,0,18.87862
LS_112,-117.7406691,45.58953176,11/15/07,Rockfall,287.1669922,85355.39844,Tob,Olivine basalt,volcanic rocks,Miocene,Powder River Volcanic Field,No data,Little Catherine Creek member,basalt,0,17.24077
LS_113,-117.740039,45.58854302,11/15/07,Rockfall,287.1669922,140729,Tob,Olivine basalt,volcanic rocks,Miocene,Powder River Volcanic Field,No data,Little Catherine Creek member,basalt,0,22.38432
LS_114,-117.7332305,45.58792727,11/15/07,Rockfall,0,0,Tgr2,Upper flows of reversed magnetic polarity,volcanic rocks,Miocene,Columbia River Basalt Group,Grande Ronde Basalt,Reversed magnetostratigraphic unit 2,basalt,0,26.87014
LS_115,-116.9554504,44.90436623,11/15/07,Rockfall,2346.199951,238628,Ti,Imnaha Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Imnaha Basalt,No data,basalt,0,23.16026
LS_116,-116.9324331,44.91576978,11/15/07,Rockfall,2346.199951,245075,Ti,Imnaha Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Imnaha Basalt,No data,basalt,0,26.70014
LS_117,-116.9314148,44.91637999,11/15/07,Rockfall,2346.199951,188647,Ti,Imnaha Basalt,volcanic rocks,Miocene,Columbia River Basalt Group,Imnaha Basalt,No data,basalt,0,24.91574
LS_118,-120.8749773,44.19199806,6/26/07,Rockfall,3812.530029,130902,QTb,"Tuffaceous sedimentary rocks, interbedded basalt flows and vent rocks, and landslide debris",volcanic rocks,Miocene/Pliocene,Dalles Group,Deschutes Formation,No data,basalt,42,19.91286
LS_119,-120.8749037,44.19153821,6/26/07,Rockfall,1771.030029,503708,QTb,"Tuffaceous sedimentary rocks, interbedded basalt flows and vent rocks, and landslide debris",volcanic rocks,Miocene/Pliocene,Dalles Group,Deschutes Formation,No data,basalt,42,12.81472
LS_120,-120.8740832,44.19015553,6/26/07,Rockfall,1771.030029,70268.89844,QTb,"Tuffaceous sedimentary rocks, interbedded basalt flows and vent rocks, and landslide debris",volcanic rocks,Miocene/Pliocene,Dalles Group,Deschutes Formation,No data,basalt,42,18.16577
LS_121,-120.8324523,44.15920169,6/26/07,Rockfall,2683.820068,157989,QTb,"Tuffaceous sedimentary rocks, interbedded basalt flows and vent rocks, and landslide debris",volcanic rocks,Miocene/Pliocene,Dalles Group,Deschutes Formation,No data,basalt,42,12.19969
LS_122,-120.8260514,44.14980857,6/26/07,Fill Failure,0,0,Qls,Basalt flow and unconsolidated sedmentary deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,82,9.04347
LS_123,-120.8208174,44.13441855,6/25/07,Rockfall,1798.25,1491940,Tcr1,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Prineville Basalt,No data,basalt,81,24.8663
LS_124,-120.8216486,44.13599504,6/25/07,Rockfall,1798.25,224518,Tcr1,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Prineville Basalt,No data,basalt,71,21.44116
LS_125,-120.8207275,44.1378582,6/25/07,Rockfall,1798.25,348817,Tcr1,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Prineville Basalt,No data,basalt,43,28.4625
LS_126,-120.8178384,44.13869547,6/25/07,Fill Failure,0,0,Tcr1,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Prineville Basalt,No data,basalt,82,4.79289
LS_127,-120.8169462,44.13840486,6/25/07,Rockfall,2388.629883,75601,Tcr1,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Prineville Basalt,No data,basalt,82,7.38338
LS_128,-120.8155882,44.13765587,6/25/07,Rockfall,0,73357.29688,Tcr1,Basalt of Columbia River Group,volcanic rocks,Miocene,Columbia River Basalt Group,Prineville Basalt,No data,basalt,82,14.07885
LS_129,-120.7899599,44.11131039,6/25/07,Rockfall,1798.25,110335,water,no data,no data,no data,no data,no data,no data,no data,42,42.71474
LS_130,-120.7888136,44.1118602,6/25/07,Rockfall,1798.25,23314.59961,water,no data,no data,no data,no data,no data,no data,no data,82,34.62256
LS_131,-120.7881297,44.11207028,6/25/07,Rockfall,1798.25,34915.69922,water,no data,no data,no data,no data,no data,no data,no data,82,23.90074
LS_132,-122.6129241,44.13850874,8/22/07,Rockfall,3324.860107,699447,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,22,4.61999
LS_133,-123.8353199,45.27041742,8/9/06,Fill Failure,0,186953,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,82,13.75558
LS_134,-124.0560686,44.7392364,8/23/07,Landslide,20000,3599110,Qtc,Coastal Terrace Deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,52,3.48787
LS_135,-124.0617211,44.69899955,8/23/07,Landslide,0,0,Qtc,Coastal Terrace Deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,42,8.53482
LS_136,-124.062345,44.69652776,8/23/07,Landslide,0,0,Qtc,Coastal Terrace Deposits,sediments,Quaternary,Quaternary surficial deposits,Coastal terrace deposits,No data,mixed grained sediments,71,9.17064
LS_137,-122.6305155,44.41325669,1/19/06,Rockfall,0,384024,Tmbf,Tholeiitic basalt,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,no data,no data,basalt,42,10.37967
LS_138,-122.6118613,44.41168271,1/19/06,Rockfall,0,150310,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,42,19.9768
LS_139,-122.6085979,44.4111624,1/19/06,Landslide,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,42,17.6542
LS_140,-122.6062946,44.41006801,1/19/06,Rockfall,315.6499939,33755.69922,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,43,26.32259
LS_141,-122.5675752,44.40454509,1/19/06,Rockfall,887.8099976,522624,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,42,0
LS_142,-122.5670737,44.40220879,1/19/06,Fill Failure,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,42,25.84166
LS_143,-122.5571518,44.40132338,1/19/06,Landslide,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,90,33.27682
LS_144,-122.5566668,44.40135056,1/19/06,Landslide,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,90,28.24667
LS_145,-122.5563109,44.40138276,1/19/06,Landslide,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,90,27.29243
LS_146,-122.5554579,44.40142316,1/19/06,Landslide,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,43,28.86081
LS_147,-122.5423358,44.40004474,1/23/06,Rockfall,143.0399933,122147,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,52,26.3765
LS_148,-122.5323012,44.39599336,1/23/06,Landslide,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,52,17.74641
LS_149,-122.5321356,44.39546151,1/23/06,Landslide,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,41,19.73032
LS_150,-122.5303318,44.39428168,1/23/06,Fill Failure,0,0,Tolb,Little Butte Formation,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,42,20.71012
LS_151,-122.4347767,44.40008411,1/23/06,Landslide,0,0,Qtl,Quaternary lower terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,Linn Gravels,mixed grained sediments,43,11.85031
LS_152,-122.4323075,44.39999331,1/23/06,Landslide,0,0,Qtl,Quaternary lower terrace,sediments,Quaternary,Quaternary surficial deposits,Terrace deposits,Linn Gravels,mixed grained sediments,71,15.93811
LS_153,-122.4207196,44.3985859,1/23/06,Fill Failure,0,0,Tub,Basalt and basaltic andesite flows and flow breccias,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mafic composition lithologies,52,15.37426
LS_154,-122.4196222,44.39881028,1/23/06,Fill Failure,0,0,Tub,Basalt and basaltic andesite flows and flow breccias,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mafic composition lithologies,43,18.13686
LS_155,-122.418472,44.39852029,1/23/06,Fill Failure,0,0,Tub,Basalt and basaltic andesite flows and flow breccias,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mafic composition lithologies,41,23.5814
LS_156,-122.4096861,44.39432367,2/13/06,Fill Failure,0,0,Tub,Basalt and basaltic andesite flows and flow breccias,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mafic composition lithologies,42,17.82397
LS_157,-122.4077883,44.39403946,2/13/06,Fill Failure,0,0,Tub,Basalt and basaltic andesite flows and flow breccias,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mafic composition lithologies,82,24.85563
LS_158,-122.4064873,44.39452386,2/13/06,Fill Failure,0,0,Tub,Basalt and basaltic andesite flows and flow breccias,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mafic composition lithologies,82,7.97351
LS_159,-122.4004821,44.396174,2/13/06,Fill Failure,0,0,Tub,Basalt and basaltic andesite flows and flow breccias,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mafic composition lithologies,82,17.1469
LS_160,-122.3947768,44.39841905,2/13/06,Rockfall,0,0,Tub,Basalt and basaltic andesite flows and flow breccias,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mafic composition lithologies,42,20.12156
LS_161,-122.3849671,44.40338254,2/13/06,Fill Failure,0,0,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,23,6.0883
LS_162,-122.3817341,44.40392695,2/13/06,Fill Failure,0,0,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,71,11.20455
LS_163,-122.3816666,44.40387183,2/13/06,Fill Failure,0,0,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,71,8.66382
LS_164,-122.3758182,44.40406682,2/13/06,Fill Failure,0,0,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,21,12.62991
LS_165,-122.3701836,44.4032683,2/13/06,Rockfall,47.68000031,77366.5,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,41,14.03161
LS_166,-122.3695816,44.40423183,2/13/06,Rockfall,47.68000031,188200,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,82,17.64234
LS_167,-122.351646,44.40019585,8/17/07,Rockfall,0,0,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,41,30.345
LS_168,-122.3239645,44.40276723,1/16/08,Fill Failure,0,0,Tut,Welded to nonwelded ash-flow tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,ashflow tuff,90,15.45273
LS_169,-122.310382,44.40464606,1/16/08,Fill Failure,0,0,Tut,Welded to nonwelded ash-flow tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,ashflow tuff,52,5.01194
LS_170,-122.3054087,44.40557844,1/16/08,Fill Failure,0,0,Tu,"Tuffaceous sedimentary rocks, basalt flows, and tuffs, undivided",volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,41,3.81238
LS_171,-122.2746154,44.40217266,10/1/08,Landslide,0,0,Dike,Dike,intrusive rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,90,11.56955
LS_172,-122.2757632,44.40306436,1/16/08,Rockfall,0,0,Tut,Welded to nonwelded ash-flow tuff,volcaniclastic rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,ashflow tuff,71,15.64961
LS_173,-122.2717322,44.40269841,10/1/08,Rockfall,0,0,Dike,Dike,intrusive rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,42,36.36808
LS_174,-122.2720463,44.40252536,10/1/08,Fill Failure,0,0,Dike,Dike,intrusive rocks,Oligocene/Miocene,Little Butte Volcanics,No data,No data,mixed lithologies,42,11.4677
