UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos
LS_1693,-120.1605416,44.56898798,6/23/09,Rockfall,996.1300049,226243
LS_1694,-120.1544238,44.56748773,6/23/09,Rockfall,0,0
LS_1695,-120.1496587,44.56720304,6/23/09,Rockfall,272.3599854,91637.10156
LS_1696,-120.1476678,44.56645602,6/23/09,Rockfall,0,0
LS_1697,-120.1467236,44.56622669,6/23/09,Rockfall,272.3599854,78663
LS_1698,-120.1447535,44.56622187,6/23/09,Rockfall,0,0
LS_1699,-120.1427168,44.56562057,6/23/09,Rockfall,0,0
LS_1700,-120.1409988,44.56492827,6/23/09,Rockfall,272.3599854,672580
LS_1701,-120.1329627,44.56513749,6/23/09,Rockfall,1237.800049,377967
LS_1702,-120.1298422,44.56492972,6/23/09,Rockfall,0,0
LS_1703,-120.1249464,44.56459026,6/23/09,Rockfall,0,0
LS_1704,-120.1149445,44.56653709,6/23/09,Rockfall,0,0
LS_1705,-120.111534,44.5677877,6/23/09,Rockfall,0,0
LS_1706,-120.1110738,44.56778741,6/23/09,Rockfall,0,0
LS_1707,-120.1036782,44.56610814,6/23/09,Rockfall,272.3599854,90581.60156
LS_1708,-120.1039436,44.56603706,6/23/09,Rockfall,137.9149933,18299.30078
LS_1709,-120.0986036,44.56677925,6/23/09,Rockfall,0,0
LS_1710,-120.0964401,44.5674948,6/23/09,Fill Failure,0,0
LS_1711,-120.0924348,44.56897686,6/23/09,Fill Failure,0,0
LS_1712,-120.0948884,44.56808364,6/23/09,Fill Failure,0,0
LS_1713,-120.0885319,44.5685732,6/23/09,Fill Failure,0,0
LS_1714,-120.0848545,44.566725,6/23/09,Rockfall,1238.02002,244364
LS_1715,-120.0816168,44.5650311,6/23/09,Rockfall,0,0
LS_1716,-120.0771649,44.56397001,6/23/09,Rockfall,0,0
LS_1717,-120.0658746,44.56187602,6/23/09,Fill Failure,0,0
LS_1718,-120.057196,44.55988926,6/23/09,Fill Failure,0,0
LS_1719,-120.0554332,44.55920952,6/23/09,Rockfall,0,0
LS_1720,-120.0532269,44.5582191,6/23/09,Fill Failure,0,0
LS_1721,-120.0489422,44.55637154,6/23/09,Fill Failure,0,0
LS_1722,-120.2219305,44.60027236,6/23/09,Rockfall,0,0
LS_1723,-120.073299,44.56330521,6/23/09,Fill Failure,0,0
LS_1724,-121.2787751,44.28425455,6/24/09,Rockfall,0,24154.19922
LS_1725,-121.2786308,44.28432046,6/24/09,Rockfall,234.9100037,18299.30078
LS_1726,-121.3090953,44.28902035,6/24/09,Rockfall,23.84000015,233860
LS_1727,-121.3092827,44.28895847,6/24/09,Rockfall,23.84000015,237261
LS_1728,-121.3382763,44.29258763,6/24/09,Rockfall,643.3499756,106808
LS_1729,-121.3902775,44.29492272,6/24/09,Rockfall,0,80147.89844
LS_1730,-121.3901066,44.29481027,6/24/09,Rockfall,0,176246
LS_1731,-121.4121515,44.28887406,6/24/09,Rockfall,1901.790039,761172
LS_1732,-121.4133473,44.28887604,6/24/09,Rockfall,0,0
LS_1733,-122.4753973,45.39733726,5/15/09,Fill Failure,0,0
LS_1734,-122.473084,45.39749062,5/15/09,Fill Failure,0,0
LS_1735,-122.4712892,45.39760118,5/15/09,Fill Failure,501.0700073,246052
LS_1736,-122.4677269,45.39686112,5/15/09,Fill Failure,0,0
LS_1737,-122.465204,45.39637346,5/15/09,Fill Failure,0,0
LS_1738,-122.463824,45.39588036,5/15/09,Landslide,0,0
LS_1739,-122.4589626,45.38812108,5/15/09,Landslide,207.2599945,114403
LS_1740,-122.4579359,45.38763819,5/15/09,Landslide,207.2599945,327912
LS_1741,-122.4501865,45.38481418,5/15/09,Landslide,2969.01001,2007810
LS_1742,-122.4469016,45.38491501,5/18/09,Landslide,0,0
LS_1743,-122.444101,45.38558093,5/18/09,Landslide,0,0
LS_1744,-122.4394371,45.3872423,5/18/09,Landslide,0,0
LS_1745,-122.4383025,45.38826331,5/18/09,Landslide,0,0
LS_1746,-122.3250663,45.28092,5/18/09,Landslide,287.0299988,24991.69922
LS_1747,-122.3248162,45.28078973,5/18/09,Landslide,287.0299988,11130.59961
LS_1748,-122.3220039,45.27820026,5/18/09,Landslide,0,0
LS_1749,-122.3093396,45.26884378,5/18/09,Fill Failure,0,0
LS_1750,-122.3031631,45.26608543,5/18/09,Fill Failure,0,0
LS_1751,-122.2834624,45.25689379,5/18/09,Rockfall,261.7550049,54691.10156
LS_1752,-122.2834698,45.2569049,5/18/09,Rockfall,299.0750122,34893
LS_1753,-122.2758757,45.24798995,5/18/09,Landslide,0,0
LS_1754,-122.2621634,45.24272091,5/18/09,Rockfall,229.3049927,139698
LS_1755,-122.2588296,45.24128241,5/18/09,Fill Failure,0,0
LS_1756,-122.2570451,45.23809481,5/18/09,Landslide,334.125,1130710
LS_1757,-122.256809,45.2370834,5/18/09,Landslide,0,0
LS_1758,-122.2515766,45.22809637,5/18/09,Landslide,449.7950134,98920.79688
LS_1759,-122.251067,45.22759721,5/18/09,Landslide,334.125,48001.30078
LS_1760,-122.2487514,45.22552634,5/18/09,Landslide,449.7950134,132494
LS_1761,-122.2467317,45.22452837,5/18/09,Landslide,0,0
LS_1762,-122.2609719,45.24234377,6/15/09,Fill Failure,0,896428
LS_1763,-123.2439108,46.02057857,8/24/10,Rockfall,0,0
LS_1764,-123.2445316,46.02002901,8/24/10,Fill Failure,0,0
LS_1765,-123.2446753,46.01967211,8/24/10,Rockfall,0,0
LS_1766,-123.2448784,46.01908777,8/24/10,Fill Failure,0,0
LS_1767,-123.2454616,46.01848833,8/24/10,Fill Failure,0,0
LS_1768,-123.4277891,45.96269177,8/24/10,Fill Failure,0,0
LS_1769,-123.4282066,45.96341646,8/24/10,Fill Failure,0,0
LS_1770,-123.4281777,45.96420681,8/24/10,Fill Failure,0,0
LS_1771,-123.4261618,45.96651315,8/24/10,Fill Failure,0,0
LS_1772,-123.246307,46.01768071,8/24/10,Fill Failure,0,0
LS_1773,-123.2467768,46.01727825,8/24/10,Fill Failure,0,0
LS_1774,-123.2469856,46.01678601,8/24/10,Fill Failure,0,0
LS_1775,-123.2471843,46.01556217,8/24/10,Fill Failure,0,0
LS_1776,-123.2469638,46.01460678,8/24/10,Fill Failure,0,0
LS_1777,-123.2464616,46.01309254,8/24/10,Fill Failure,0,0
LS_1778,-123.2444213,46.01071547,8/24/10,Landslide,0,0
LS_1779,-123.2440748,46.00974989,8/24/10,Landslide,0,0
LS_1780,-123.2428333,46.00911951,8/24/10,Landslide,0,0
LS_1781,-123.2420881,46.00750365,8/24/10,Fill Failure,0,0
LS_1782,-123.2421955,46.00652718,8/24/10,Fill Failure,0,0
LS_1783,-123.4169717,45.97874751,8/24/10,Fill Failure,0,0
LS_1784,-123.4142955,45.98310234,8/24/10,Landslide,0,0
LS_1785,-123.4128043,45.98410646,8/24/10,Fill Failure,0,0
LS_1786,-123.4104875,45.98501148,8/24/10,Landslide,0,0
LS_1787,-123.4089356,45.98529521,8/24/10,Fill Failure,0,0
LS_1788,-123.3961127,45.98621355,8/24/10,Fill Failure,0,0
LS_1789,-123.395259,45.98629223,8/24/10,Fill Failure,0,0
LS_1790,-123.3897142,45.98615302,8/24/10,Landslide,0,0
LS_1791,-123.3883891,45.98636118,8/24/10,Landslide,0,0
LS_1792,-123.3840264,45.98536354,8/24/10,Fill Failure,0,0
LS_1793,-123.3836958,45.9848122,8/24/10,Fill Failure,0,0
LS_1794,-123.3829784,45.9836922,8/24/10,Fill Failure,0,0
LS_1795,-123.3826218,45.98307102,8/24/10,Fill Failure,0,0
LS_1796,-123.3697548,45.98065153,8/24/10,Fill Failure,0,0
LS_1797,-123.2720823,46.00371978,8/24/10,Fill Failure,0,0
LS_1798,-123.256536,45.99438741,8/24/10,Fill Failure,0,0
LS_1799,-123.2291891,45.98035682,8/24/10,Fill Failure,0,0
LS_1800,-123.2282332,45.98004566,8/24/10,Fill Failure,0,0
LS_1801,-123.1968788,45.97507824,8/24/10,Fill Failure,0,0
LS_1802,-123.1927386,45.97763091,8/24/10,Fill Failure,0,0
LS_1803,-123.1922193,45.97769973,8/24/10,Fill Failure,0,0
LS_1804,-123.1915013,45.97808173,8/24/10,Rockfall,0,0
LS_1805,-123.1912548,45.97815338,8/24/10,Fill Failure,0,0
LS_1806,-123.1899854,45.97870913,8/24/10,Fill Failure,0,0
LS_1807,-123.1887125,45.97849977,8/24/10,Fill Failure,0,0
LS_1808,-123.187383,45.97809614,8/24/10,Fill Failure,0,0
LS_1809,-123.1760288,45.97122243,8/24/10,Fill Failure,0,0
LS_1810,-123.1745964,45.96992963,8/24/10,Landslide,0,0
LS_1811,-123.1411617,45.92341399,8/24/10,Landslide,0,0
LS_1812,-123.1422271,45.90425756,8/24/10,Landslide,0,0
LS_1813,-123.142563,45.90300367,8/24/10,Landslide,0,0
LS_1814,-122.8294398,45.63622852,8/26/10,Fill Failure,0,0
LS_1815,-122.8320169,45.63817021,8/26/10,Fill Failure,0,0
LS_1816,-122.8326999,45.63869267,8/26/10,Fill Failure,0,0
LS_1817,-122.8216421,45.6286335,8/26/10,Fill Failure,0,0
LS_1818,-122.8197455,45.6271954,8/26/10,Rockfall,0,0
LS_1819,-122.8171353,45.62548044,8/26/10,Rockfall,0,0
LS_1820,-122.812774,45.62223559,8/26/10,Rockfall,0,0
LS_1821,-122.8082602,45.6185963,8/26/10,Rockfall,0,0
LS_1822,-122.7735742,45.587209,8/26/10,Rockfall,0,0
LS_1823,-122.7696067,45.58379091,8/26/10,Rockfall,0,0
LS_1824,-122.7690758,45.58329249,8/26/10,Rockfall,0,0
LS_1825,-122.7621915,45.57764359,8/26/10,Rockfall,0,0
LS_1826,-123.7782111,46.16399472,2008,Earth Flow,0,0
LS_1827,-123.8058428,46.17905663,2007,Earth Flow,0,0
LS_1828,-122.6577837,45.39652037,1/1/09,Earth Flow,0,0
LS_1829,-122.6583119,45.39628704,1/1/09,Earth Flow,0,0
LS_1830,-122.6588502,45.39759753,1/1/09,Earth Flow,0,0
LS_1831,-122.6852063,45.47845474,Oct-08,Earth Flow,0,0
LS_1832,-122.6595188,45.40918845,2008,Earth Flow,0,0
LS_1833,-122.6666233,45.40862548,2009,Earth Flow,0,0
LS_1834,-122.7194384,45.43793229,2007-2008,Earth Flow,0,0
LS_1835,-122.6538091,45.48957308,2010,Earth Flow,0,0
LS_1836,-122.6975147,45.49397041,"1996, 12/1/2007",Earth Flow,0,0
LS_1837,-122.6998562,45.4984154,4/2/09,Earth Slide-Translational,0,0
LS_1838,-122.745071,45.58325105,1/9/06,Earth Flow,0,0
LS_1839,-122.7169996,45.53422812,"1960, 1970, 9/21/2006",Earth Slide-Rotational,0,0
LS_1840,-122.7117752,45.52569271,6/23/07,Earth Flow,0,0
LS_1841,-122.7067914,45.52620558,2/26/07,Earth Flow,0,0
LS_1842,-122.73025,45.50281639,7/24/09,Earth Flow,0,0
LS_1843,-122.7086469,45.52387601,"1996, 2007",Earth Flow,0,0
LS_1844,-122.7101841,45.52300021,2009,Rock Fall,0,0
LS_1845,-122.7329369,45.51092952,"1996, 2006",Earth Flow,0,0
LS_1846,-122.6922848,45.51070059,2006,Earth Flow,0,0
LS_1847,-122.7342176,45.57706039,"2007, 3/16/2010",Earth Flow,0,0
LS_1848,-122.745071,45.58325105,1/9/06,Earth Flow,0,0
LS_1849,-122.7169996,45.53422812,"1960, 1970, 9/21/2006",Earth Slide-Rotational,0,0
LS_1850,-122.7117752,45.52569271,6/23/07,Earth Flow,0,0
LS_1851,-122.7067914,45.52620558,2/26/07,Earth Flow,0,0
LS_1852,-122.73025,45.50281639,7/24/09,Earth Flow,0,0
LS_1853,-122.7086469,45.52387601,"1996, 2007",Earth Flow,0,0
LS_1854,-122.7101841,45.52300021,2009,Rock Fall,0,0
LS_1855,-122.708487,45.5240515,"01/01/09, 2007",Complex Earth Slide-Rotational & Earth Flow,0,0
LS_1856,-122.7078849,45.5242534,2009,Complex Earth Slide -Rotational & Earth Flow,0,0
LS_1857,-122.7522863,45.53302697,1/1/09,Earth/Rock slide,0,0
LS_1858,-122.7069158,45.52598393,2/27/07,Complex Earth Slide-Rotational & Earth Flow,0,0
LS_1859,-122.7169705,45.53421599,6/4/10,Rotational Earth Slide,0,0
LS_1860,-122.7072199,45.52601807,2/26/07, ,0,0
LS_1861,-122.7123637,45.5258612,2/23/07,Earth Flow,0,0
LS_1862,-122.6839623,45.5022035,11/1/08,Complex Earth Slide-Rotational Earth Flow,0,0
LS_1863,-122.6727062,45.46796914,1/22/10,Debris Flow,0,0
LS_1864,-122.6979471,45.49397216,12/1/07,Earth Flow,0,0
LS_1865,-122.6908433,45.48075422,1/1/08,Earth Flow,0,0
LS_1866,-122.6982014,45.50800117,1/5/06,Earth Flow,0,0
LS_1867,-122.72979,45.50326956,"1/02/09, 07/24/09, 2006",Earth Flow,0,0
LS_1868,-122.6823046,45.50089626,3/25/08,Debris/Rock Fall,0,0
LS_1869,-122.6884056,45.50207343,1/1/09,Earth Flow,0,0
LS_1870,-122.6881728,45.50780938,6/4/10,Rock Slide,0,0
LS_1871,-122.6994852,45.49821965,4/2/09, ,0,0
LS_1872,-122.7072119,45.49882374,b/w 05-10, ,0,0
LS_1873,-122.7449466,45.58342743,1/9/06, ,0,0
LS_1874,-122.6847181,45.45047462,2007, ,0,0
LS_1875,-122.6885119,45.50604137,2006, ,0,0
LS_1876,-122.691671,45.49974684,2006, ,0,0
LS_1877,-122.733182,45.51082312,"2006, 2009", ,0,0
LS_1878,-122.6959291,45.45426375,2006, ,0,0
LS_1879,-122.7073883,45.48159716,2006, ,0,0
LS_1880,-122.6926785,45.51127738,2006, ,0,0
LS_1881,-122.697586,45.49376239,2006, ,0,0
LS_1882,-122.6996439,45.49548545,2006, ,0,0
LS_1883,-122.6985476,45.49794847,2006, ,0,0
LS_1884,-122.6910215,45.51147496,2007, ,0,0
LS_1885,-122.7095455,45.48197722,2007, ,0,0
LS_1886,-122.7115807,45.48207379,2007, ,0,0
LS_1887,-122.686031,45.44079113,2007, ,0,0
LS_1888,-122.6922961,45.50381389,2007, ,0,0
LS_1889,-122.6839325,45.48027664,2007, ,0,0
LS_1890,-122.6761855,45.48874177,2007, ,0,0
LS_1891,-122.7085536,45.46335218,2007, ,0,0
LS_1892,-122.6849815,45.50289691,2007, ,0,0
LS_1893,-122.7046198,45.52437919,2007, ,0,0
LS_1894,-122.6527851,45.47890339,2008, ,0,0
LS_1895,-122.6905996,45.51423704,2008, ,0,0
LS_1896,-122.6868221,45.50639947,2008, ,0,0
LS_1897,-122.6932608,45.51393619,2008, ,0,0
LS_1898,-122.699289,45.50177474,2008, ,0,0
LS_1899,-122.6852252,45.47824373,2008, ,0,0
LS_1900,-122.6856521,45.50577861,2008, ,0,0
LS_1901,-122.6886611,45.50901042,2009, ,0,0
LS_1902,-122.6949199,45.51345668,2009, ,0,0
LS_1903,-122.6980605,45.50453677,2009, ,0,0
LS_1904,-122.6445286,45.53050348,2009, ,0,0
LS_1905,-122.5663164,45.54279008,2006, ,0,0
LS_1906,-122.7103752,45.52576942,2006, ,0,0
LS_1907,-122.7628901,45.54461763,2006, ,0,0
LS_1908,-122.7152757,45.53320942,2008, ,0,0
LS_1909,-122.7335238,45.57650535,2007, ,0,0
LS_1910,-122.7300532,45.52707501,2007, ,0,0
LS_1911,-122.5188615,45.46875983,2009, ,0,0
LS_1912,-122.5071719,45.47618938,2009, ,0,0
LS_1913,-122.706508,45.52918906,2009, ,0,0
LS_1914,-122.7014081,45.52451876,2009, ,0,0
LS_1915,-122.6910785,45.43760617,2009,Rock Fall,0,0
LS_1916,-122.6923934,45.50270699,2009, ,0,0
LS_1917,-122.7135093,45.52288068,2009, ,0,0
LS_1918,-122.7112886,45.45821321,2009, ,0,0
LS_1919,-122.7011439,45.49792543,2009, ,0,0
LS_1920,-122.7224272,45.48765645,2009, ,0,0
LS_1921,-122.6957456,45.51332001,2010, ,0,0
LS_1922,-122.6752276,45.47117125,2010, ,0,0
LS_1923,-122.69512,45.51386403,2010, ,0,0
LS_1924,-122.7031667,45.52404759,2010, ,0,0
LS_1925,-122.6853073,45.50222465,2010, ,0,0
LS_1926,-122.6873796,45.50150881,2010, ,0,0
LS_1927,-122.6870415,45.50152477,2006, ,0,0
LS_1928,-122.5258978,45.46880313,2006, ,0,0
LS_1929,-122.4978965,45.47334251,2006, ,0,0
LS_1930,-122.5259423,45.46929176,2009, ,0,0
LS_1931,-122.7234795,45.45695821,2006, ,0,0
LS_1932,-122.7281309,45.46348607,2006, ,0,0
LS_1933,-122.7353796,45.50597124,2006, ,0,0
LS_1934,-122.7247713,45.46774432,2006, ,0,0
LS_1935,-122.720075,45.49917819,2006, ,0,0
LS_1936,-122.7418959,45.4673254,2006, ,0,0
LS_1937,-122.6941339,45.51423352,2006, ,0,0
LS_1938,-122.7123115,45.50109668,2006, ,0,0
LS_1939,-122.6801278,45.47792438,2006, ,0,0
LS_1940,-122.7766315,45.58271713,2006, ,0,0
LS_1941,-122.7030138,45.57278655,2006, ,0,0
LS_1942,-122.7384233,45.57997184,2006, ,0,0
LS_1943,-122.7043164,45.5199724,"1980, 2009",Earth Flow,0,0
LS_1944,-122.7043164,45.5199724,"1980, 2009",Earth Flow,0,0
LS_1945,-122.7043097,45.51979916,1980 & 01/01/09, ,0,0
LS_1946,-122.7169996,45.53422812,"1960, 1970, 9/21/2006",Earth Slide-Rotational,0,0
LS_1947,-122.7169996,45.53422812,"1960, 1970, 9/21/2006",Earth Slide-Rotational,0,0
LS_1948,-122.7528311,45.53340309,"1995, 2009", ,0,0
LS_1949,-122.6957567,45.51765113,"1995, 2005", ,0,0
LS_1950,-122.7019968,45.52262564,"1984, 1992, and 1996", ,0,0
LS_1951,-122.3613869,45.24856849,1/2/09,Debris Flow,0,0
LS_1952,-122.7035256,45.51282176,2007, ,0,0
LS_1953,-117.2521691,44.34205001,1/14/09, ,0,0
LS_1954,-122.5464574,45.3460062,2007, ,0,300000
LS_1955,-123.3242969,46.11435498,2007,Debris Flow,0,0
LS_1956,-123.2715379,46.10862831,2007,Debris Flow,0,0
LS_1957,-123.2847976,46.10928758,2007,Debris Flow,0,0
LS_1958,-124.0641324,44.67569006,1/19/06, ,0,0
LS_1959,-121.6742701,45.30207537,11/6/06, ,0,0
LS_1960,-121.2507912,45.66944514,9/8/05,Landslide,1921.469971,0
LS_1961,-121.247817,45.66878914,6/28/05,Fill Failure,0,0
LS_1962,-121.2474127,45.66877301,6/28/05,Fill Failure,849,0
LS_1963,-121.1417925,45.60202128,6/28/05,Fill Failure,745.1199951,25203.19922
LS_1964,-121.1177877,45.61573674,6/28/05,Rockfall,1010.02002,182364
LS_1965,-121.0995545,45.63182712,6/28/05,Rockfall,628,90308.79688
LS_1966,-121.0909745,45.63717484,6/28/05,Rockfall,419,28932
LS_1967,-121.0878136,45.63853703,6/28/05,Rockfall,3140,1793730
LS_1968,-121.0761655,45.64337179,6/28/05,Rockfall,4997,702017
LS_1969,-121.035145,45.64719165,6/28/05,Rockfall,761.1599731,4736890
LS_1970,-121.019987,45.64689423,8/30/05,Fill Failure,0,0
LS_1971,-121.0076316,45.64679851,6/28/05,Rockfall,837,2397460
LS_1972,-120.9985999,45.64730354,6/29/05,Fill Failure,1488.890015,0
LS_1973,-120.9958076,45.6454579,6/29/05,Rockfall,837,538499
LS_1974,-120.982689,45.64351036,6/29/05,Rockfall,837,829319
LS_1975,-120.8143769,45.67681328,6/29/05,Rockfall,539.3099976,841113
LS_1976,-120.765506,45.68894114,8/30/05,Fill Failure,0,0
LS_1977,-120.6930083,45.70823787,6/29/05,Rockfall,1279,856588
LS_1978,-120.6779885,45.71624725,6/29/05,Rockfall,2401,1345640
LS_1979,-120.6676081,45.72286347,6/29/05,Rockfall,1256,646878
LS_1980,-123.3893487,42.58964018,3/15/05,Rockfall,101.8050003,500346
LS_1981,-123.3831385,42.60194968,3/15/05,Rockfall,328,631031
LS_1982,-123.3796652,42.61394849,3/15/05,Rockfall,276.480011,55559.89844
LS_1983,-123.2583633,42.81248959,3/16/05,Rockfall,276.480011,4814.799805
LS_1984,-123.2417106,42.88081399,2/2/05,Rockfall,760,150387
LS_1985,-123.2437184,42.8970032,2/2/05,Rockfall,1061,1145900
LS_1986,-123.2625116,42.90869284,2/2/05,Rockfall,760,0
LS_1987,-123.2975319,42.94763799,2/1/05,Rockfall,1031.73999,490815
LS_1988,-123.3298283,42.95270607,2/2/05,Landslide,0,0
LS_1989,-123.3288417,42.95381936,2/2/05,Rockfall,1473,114077
LS_1990,-123.3276391,42.95512876,2/2/05,Rockfall,1473,14052.59961
LS_1991,-123.3256955,42.95720217,2/2/05,Rockfall,1633,295215
LS_1992,-123.3255025,42.96135907,2/2/05,Rockfall,1828,60194.69922
LS_1993,-123.2978129,43.02380402,2/1/05,Rockfall,3045,3747310
LS_1994,-123.3178737,43.03035923,2/1/05,Rockfall,870.039978,2294720
LS_1995,-123.3215116,43.0316379,2/1/05,Landslide,765.210022,25610.09961
LS_1996,-123.3317239,43.03608837,2/1/05,Rockfall,296.3599854,12275.2998
LS_1997,-123.332905,43.04354421,2/1/05,Rockfall,276.480011,158479
LS_1998,-123.3513086,43.06760065,2/7/05,Landslide,0,3435310
LS_1999,-123.3681182,43.08857079,1/31/05,Landslide,5000,0
LS_2000,-123.3657712,43.10406697,3/16/05,Landslide,0,48062.10156
LS_2001,-123.3550878,43.10893433,2/7/05,Rockfall,554.0999756,378858
LS_2002,-123.3707232,43.1879613,1/31/05,Rockfall,12500,1386510
LS_2003,-123.3586617,43.20746853,1/31/05,Rockfall,690,0
LS_2004,-123.3559597,43.21029765,1/31/05,Rockfall,894.7800293,5006830
LS_2005,-123.3557987,43.2126686,1/31/05,Rockfall,894.7800293,113203
LS_2006,-123.360622,43.24622162,2/1/05,Fill Failure,0,0
LS_2007,-123.355332,43.27247864,2/7/05,Landslide,0,0
LS_2008,-123.3549704,43.27470225,2/7/05,Landslide,693.9769897,88291.60156
LS_2009,-123.3551647,43.27712894,2/7/05,Landslide,0,0
LS_2010,-123.3161187,43.4401776,2/7/05,Landslide,1510.530029,125387
LS_2011,-123.3182385,43.44233217,2/7/05,Fill Failure,767.2940063,0
LS_2012,-123.3193581,43.44310485,2/7/05,Rockfall,1768,658775
LS_2013,-123.322083,43.44631438,2/7/05,Fill Failure,1445.609985,0
LS_2014,-123.3250801,43.45479144,2/7/05,Landslide,646.7479858,0
LS_2015,-123.3164536,43.46839309,2/9/05,Landslide,0,0
LS_2016,-123.3287866,43.48785701,3/15/05,Fill Failure,0,0
LS_2017,-123.2194902,43.62986834,2/8/05,Rockfall,570.8699951,222362
LS_2018,-123.1976693,43.68064208,2/9/05,Rockfall,475.7250061,26724.30078
LS_2019,-123.1995631,43.69094755,2/8/05,Landslide,755.6900024,0
LS_2020,-123.1997062,43.69158381,2/8/05,Rockfall,452,191836
LS_2021,-123.2005002,43.69424948,2/8/05,Rockfall,570.8699951,0
LS_2022,-123.2021979,43.69732707,2/8/05,Rockfall,1108,535315
LS_2023,-123.175356,43.74963202,2/8/05,Landslide,0,0
LS_2024,-123.1669642,43.75097381,2/8/05,Fill Failure,0,0
LS_2025,-123.1558342,43.75296293,3/16/05,Fill Failure,1030.290039,0
LS_2026,-123.0734869,43.76539279,1/31/05,Fill Failure,1452.459961,0
LS_2027,-123.0056797,43.99612424,3/16/05,Fill Failure,613.5100098,20397.19922
LS_2028,-123.0458127,44.11450089,1/25/05,Rockfall,783,1277440
LS_2029,-123.0616156,44.3234386,1/25/05,Fill Failure,0,0
LS_2030,-123.0620529,44.32338131,1/25/05,Fill Failure,0,0
LS_2031,-123.0602925,44.32344284,1/25/05,Fill Failure,0,0
LS_2032,-123.0600167,44.32339074,1/25/05,Fill Failure,0,0
LS_2033,-123.0621146,44.35971988,1/25/05,Fill Failure,0,54568.89844
LS_2034,-123.0618169,44.35966183,1/25/05,Fill Failure,1379.52002,16376.5
LS_2035,-123.06245,44.46154053,1/25/05,Fill Failure,0,0
LS_2036,-123.0624869,44.46147413,1/25/05,Fill Failure,992.7000122,0
LS_2037,-123.0606443,44.46154407,1/25/05,Fill Failure,645.5499878,0
LS_2038,-123.0606732,44.46147623,1/25/05,Fill Failure,1369.310059,83884.70313
LS_2039,-123.062698,44.50490872,1/24/05,Fill Failure,861.7199707,0
LS_2040,-123.0626131,44.50483999,1/24/05,Fill Failure,0,0
LS_2041,-123.0605768,44.50490708,1/24/05,Fill Failure,908.7399902,76688.5
LS_2042,-123.0628507,44.54127291,1/24/05,Fill Failure,0,0
LS_2043,-123.063004,44.54120546,1/24/05,Fill Failure,0,0
LS_2044,-123.0606222,44.54120336,1/24/05,Fill Failure,1122.140015,0
LS_2045,-123.0543544,44.71406257,1/25/05,Landslide,0,877069
LS_2046,-123.0318672,44.79844816,1/11/05,Landslide,1393.119995,72962
LS_2047,-123.0284653,44.80690791,1/11/05,Landslide,0,0
LS_2048,-123.028488,44.80877476,1/11/05,Landslide,0,0
LS_2049,-123.0098794,44.84103625,1/10/05,Landslide,0,0
LS_2050,-123.0099842,44.8493762,1/12/05,Landslide,3712.919922,78909.79688
LS_2051,-122.9848588,44.90155357,1/11/05,Landslide,1128.800049,0
LS_2052,-122.7663352,45.34730256,3/22/05,Fill Failure,0,0
LS_2053,-122.7336636,45.44592489,3/22/05,Fill Failure,0,0
LS_2054,-122.7178632,45.45369498,3/22/05,Rockfall,278,137020
LS_2055,-122.6782356,45.47524941,3/22/05,Fill Failure,0,0
LS_2056,-122.6790465,45.48107141,3/22/05,Landslide,0,0
LS_2057,-122.6786585,45.48213645,3/22/05,Fill Failure,0,0
LS_2058,-122.6788113,45.48376562,3/22/05,Fill Failure,1837.339966,0
LS_2059,-122.6791378,45.48327604,3/22/05,Landslide,0,0
LS_2060,-121.4416791,45.69229147,6/27/05,Rockfall,135.7400055,1634070
LS_2061,-121.3319041,45.69436065,6/27/05,Rockfall,422,58346.89844
LS_2062,-121.3315586,45.69403493,6/27/05,Rockfall,341,45146
LS_2063,-121.3070611,45.69392651,6/27/05,Rockfall,886.3599854,1478570
LS_2064,-121.3055858,45.69324686,6/27/05,Rockfall,1335.560059,969929
LS_2065,-121.3045434,45.6925761,6/27/05,Rockfall,522.375,1333720
LS_2066,-121.3030628,45.69135186,6/27/05,Rockfall,1335.560059,5656430
LS_2067,-121.3018805,45.69026257,6/27/05,Rockfall,522.375,1475140
LS_2068,-121.3010884,45.68943998,6/27/05,Rockfall,2468.429932,9481020
LS_2069,-121.2999266,45.68829757,6/27/05,Rockfall,626.8499756,5217580
LS_2070,-121.2556073,45.67027827,6/28/05,Fill Failure,1603.52002,0
LS_2071,-123.9509544,45.76738654,4/27/05,Fill Failure,0,0
LS_2072,-123.9527663,45.76499527,4/27/05,Fill Failure,0,0
LS_2073,-123.9544016,45.76395421,4/27/05,Rockfall,723,0
LS_2074,-123.9552442,45.76331583,4/27/05,Fill Failure,0,0
LS_2075,-123.959003,45.76011662,4/27/05,Fill Failure,0,0
LS_2076,-123.9584917,45.75866617,4/27/05,Fill Failure,0,0
LS_2077,-123.9582757,45.75815778,4/27/05,Fill Failure,0,0
LS_2078,-123.9595409,45.75640873,5/16/05,Fill Failure,0,0
LS_2079,-123.9601614,45.75631541,5/16/05,Fill Failure,0,0
LS_2080,-123.9604675,45.75625413,5/16/05,Fill Failure,0,0
LS_2081,-123.9612065,45.75606438,5/16/05,Fill Failure,0,0
LS_2082,-123.9636037,45.7537159,5/16/05,Fill Failure,0,0
LS_2083,-123.9635713,45.75289938,5/16/05,Fill Failure,0,0
LS_2084,-123.9634207,45.75195869,5/16/05,Fill Failure,0,0
LS_2085,-123.9633694,45.7503867,5/16/05,Fill Failure,2285.280029,0
