X,Y,UNIQUE_ID,TYPE_MOVE,Annual_Cos,Repair_Cos
97996.47111,110007.3917,LS_5480, ,0,0
99333.40219,110097.802,LS_5481, ,0,0
96524.45271,110530.3136,LS_5482, ,0,0
98161.44869,110475.7084,LS_5483, ,0,0
99553.1963,110531.8979,LS_5484, ,0,0
99650.26059,110602.4517,LS_5485, ,0,0
99300.76579,110762.3596,LS_5486, ,0,0
100020.3512,110761.1978,LS_5487, ,0,0
99184.58441,110823.5133,LS_5488, ,0,0
99198.10369,110985.7448,LS_5489, ,0,0
99055.41182,111011.199,LS_5490, ,0,0
98197.99299,111287.3939,LS_5491, ,0,0
97369.30281,111368.5097,LS_5492, ,0,0
96129.1191,111480.3607,LS_5493, ,0,0
100162.8318,111423.8543,LS_5494, ,0,0
100200.538,111428.7128,LS_5495, ,0,0
96048.7427,111640.4798,LS_5496, ,0,0
100308.3754,111461.4548,LS_5497, ,0,0
96018.53549,111666.9903,LS_5498, ,0,0
99853.05001,111494.5137,LS_5499, ,0,0
97256.81801,111648.7181,LS_5500, ,0,0
99018.445,111581.861,LS_5501, ,0,0
97544.94789,111654.3159,LS_5502, ,0,0
97041.45999,111871.0471,LS_5503, ,0,0
97973.12919,111854.3592,LS_5504, ,0,0
96929.6089,112026.202,LS_5505, ,0,0
95097.74499,112202.3753,LS_5506, ,0,0
98932.25951,112029.8987,LS_5507, ,0,0
98989.82209,112058.6272,LS_5508, ,0,0
99015.6989,112076.3713,LS_5509, ,0,0
93527.2893,112347.9189,LS_5510, ,0,0
96764.31449,112527.6832,LS_5511, ,0,0
99439.3385,112451.6372,LS_5512, ,0,0
94730.92871,112675.5505,LS_5513, ,0,0
93840.66219,112778.2126,LS_5514, ,0,0
94740.54,112750.3291,LS_5515, ,0,0
93837.17681,112840.8449,LS_5516, ,0,0
97205.69821,112739.3446,LS_5517, ,0,0
93769.05221,112994.0988,LS_5518, ,0,0
97016.53381,112848.2383,LS_5519, ,0,0
97236.22219,112863.4475,LS_5520, ,0,0
101302.9939,112843.0629,LS_5521, ,0,0
101273.2092,112876.0162,LS_5522, ,0,0
97195.5587,113071.4122,LS_5523, ,0,0
94617.1765,113487.8697,LS_5524, ,0,0
96535.01461,113551.7695,LS_5525, ,0,0
99706.23891,113515.3308,LS_5526, ,0,0
99675.29241,113523.3579,LS_5527, ,0,0
99939.23541,113548.7066,LS_5528, ,0,0
99859.704,113589.6869,LS_5529, ,0,0
99316.60871,113620.5278,LS_5530, ,0,0
99373.1151,113624.2245,LS_5531, ,0,0
99414.518,113710.0931,LS_5532, ,0,0
100274.6828,113771.5636,LS_5533, ,0,0
96472.06539,113961.0449,LS_5534, ,0,0
96546.9496,113957.7707,LS_5535, ,0,0
100644.5622,113786.2447,LS_5536, ,0,0
99195.46321,114126.6562,LS_5537, ,0,0
96817.33549,114264.7009,LS_5538, ,0,0
99722.6099,114158.9758,LS_5539, ,0,0
96635.56441,114397.887,LS_5540, ,0,0
99805.7324,114337.0502,LS_5541, ,0,0
96598.5976,114549.6622,LS_5542, ,0,0
100129.5617,114441.191,LS_5543, ,0,0
99191.87209,114602.2607,LS_5544, ,0,0
101831.6193,114852.5788,LS_5545, ,0,0
99821.57541,115105.7486,LS_5546, ,0,0
100061.1203,115144.9334,LS_5547, ,0,0
97858.84891,115300.4053,LS_5548, ,0,0
98034.07161,115298.5041,LS_5549, ,0,0
97104.3035,115359.2353,LS_5550, ,0,0
92844.98761,115556.8493,LS_5551, ,0,0
99809.00659,115243.7933,LS_5552, ,0,0
95449.7747,115445.9489,LS_5553, ,0,0
97838.14751,115395.1459,LS_5554, ,0,0
96891.9028,115506.4688,LS_5555, ,0,0
98646.03079,115546.393,LS_5556, ,0,0
100069.6755,115614.0951,LS_5557, ,0,0
97596.9127,115737.4586,LS_5558, ,0,0
97971.65049,115720.8764,LS_5559, ,0,0
97967.95381,115777.0659,LS_5560, ,0,0
94642.3139,116001.8241,LS_5561, ,0,0
101407.5572,115997.705,LS_5562, ,0,0
101621.0141,116013.1254,LS_5563, ,0,0
97154.0503,116326.6039,LS_5564, ,0,0
100364.9875,116195.0021,LS_5565, ,0,0
99045.06111,116348.3616,LS_5566, ,0,0
101056.0556,116532.9844,LS_5567, ,0,0
98816.9231,116702.7148,LS_5568, ,0,0
102502.6197,116549.461,LS_5569, ,0,0
102447.8032,116583.1536,LS_5570, ,0,0
93009.43712,117270.3138,LS_5571, ,0,0
101417.3798,116910.6796,LS_5572, ,0,0
93707.8986,117494.9664,LS_5573, ,0,0
101899.3214,117189.6206,LS_5574, ,0,0
102792.7564,117155.5055,LS_5575, ,0,0
98997.10991,117370.2298,LS_5576, ,0,0
100964.5891,117281.5095,LS_5577, ,0,0
100573.0578,117343.0856,LS_5578, ,0,0
90131.30679,108450.3496,LS_5579, ,0,0
90473.0914,108534.3171,LS_5580, ,0,0
90529.28101,108531.571,LS_5581, ,0,0
90597.93361,108528.508,LS_5582, ,0,0
90636.9072,108558.2927,LS_5583, ,0,0
90663.1008,108581.9515,LS_5584, ,0,0
90788.25991,108582.1627,LS_5585, ,0,0
89964.7449,108770.7991,LS_5586, ,0,0
89885.0023,108805.7591,LS_5587, ,0,0
89848.4579,108826.3549,LS_5588, ,0,0
89911.09031,108829.4179,LS_5589, ,0,0
89995.69139,109031.996,LS_5590, ,0,0
85525.98151,109534.1109,LS_5591, ,0,0
90763.0168,109653.3553,LS_5592, ,0,0
89428.19811,109746.7229,LS_5593, ,0,0
89464.00309,109845.1602,LS_5594, ,0,0
90428.52001,109862.9043,LS_5595, ,0,0
89502.871,110006.1243,LS_5596, ,0,0
88996.8482,110160.8568,LS_5597, ,0,0
83446.0175,110425.2223,LS_5598, ,0,0
89359.54539,110287.8114,LS_5599, ,0,0
87146.28972,110465.8858,LS_5600, ,0,0
85218.73452,110599.6,LS_5601, ,0,0
89814.1316,110510.9853,LS_5602, ,0,0
85292.24569,110833.9696,LS_5603, ,0,0
85406.31471,110865.9723,LS_5604, ,0,0
89411.6158,110736.0604,LS_5605, ,0,0
91949.22899,110668.147,LS_5606, ,0,0
85402.61801,111053.7637,LS_5607, ,0,0
85384.4515,111067.3886,LS_5608, ,0,0
89128.55569,110974.5491,LS_5609, ,0,0
83307.76168,111627.0661,LS_5610, ,0,0
91014.07431,111281.0568,LS_5611, ,0,0
83353.70611,111674.7005,LS_5612, ,0,0
90242.62972,111379.4941,LS_5613, ,0,0
83381.90651,111742.4026,LS_5614, ,0,0
90877.93079,111449.9423,LS_5615, ,0,0
90934.7541,111460.1874,LS_5616, ,0,0
85510.66671,111899.6699,LS_5617, ,0,0
87800.28539,111880.8697,LS_5618, ,0,0
92305.48341,111734.1642,LS_5619, ,0,0
87978.25421,111941.4952,LS_5620, ,0,0
84234.67799,112184.42,LS_5621, ,0,0
86921.00341,112084.2927,LS_5622, ,0,0
88858.27551,112025.8852,LS_5623, ,0,0
83906.20149,112387.2094,LS_5624, ,0,0
91620.54121,112210.1911,LS_5625, ,0,0
91702.2907,112218.6407,LS_5626, ,0,0
83711.9673,112652.9479,LS_5627, ,0,0
86076.2589,112624.325,LS_5628, ,0,0
89617.15131,112597.3921,LS_5629, ,0,0
83175.3149,113090.9518,LS_5630, ,0,0
85681.24221,113011.8428,LS_5631, ,0,0
85694.12769,113155.1684,LS_5632, ,0,0
83928.9097,113280.75,LS_5633, ,0,0
82908.2033,113403.4798,LS_5634, ,0,0
88299.44291,113196.6769,LS_5635, ,0,0
82570.221,113538.039,LS_5636, ,0,0
86415.29738,113590.7431,LS_5637, ,0,0
92160.5735,113324.054,LS_5638, ,0,0
84488.1647,114005.6163,LS_5639, ,0,0
89709.25151,113769.5568,LS_5640, ,0,0
83291.17941,114105.2155,LS_5641, ,0,0
84531.15189,114122.8539,LS_5642, ,0,0
85687.47369,114225.1992,LS_5643, ,0,0
87002.6472,114245.5837,LS_5644, ,0,0
85723.5956,114330.1849,LS_5645, ,0,0
87244.3045,114328.2838,LS_5646, ,0,0
83524.38719,114544.9093,LS_5647, ,0,0
86397.76459,114561.5972,LS_5648, ,0,0
86374.21141,114593.8111,LS_5649, ,0,0
83571.38781,114749.0717,LS_5650, ,0,0
90553.89029,114437.0718,LS_5651, ,0,0
89402.00451,114565.8219,LS_5652, ,0,0
89077.5415,114587.3683,LS_5653, ,0,0
87119.5679,114740.4109,LS_5654, ,0,0
89742.73281,114624.8632,LS_5655, ,0,0
84483.93999,114994.6369,LS_5656, ,0,0
89682.21291,114802.832,LS_5657, ,0,0
86157.79719,115054.4176,LS_5658, ,0,0
87007.4001,115021.1474,LS_5659, ,0,0
87966.4248,115051.5658,LS_5660, ,0,0
87414.035,115152.2212,LS_5661, ,0,0
87685.79391,115208.8332,LS_5662, ,0,0
87911.7139,115222.8806,LS_5663, ,0,0
87986.70369,115219.6064,LS_5664, ,0,0
87924.8107,115235.0268,LS_5665, ,0,0
85833.33421,115344.6598,LS_5666, ,0,0
86833.97289,115329.7675,LS_5667, ,0,0
84588.08079,115483.7607,LS_5668, ,0,0
87305.98629,115520.4106,LS_5669, ,0,0
83727.9159,115830.7206,LS_5670, ,0,0
89416.5799,115684.8601,LS_5671, ,0,0
88627.91941,115953.4504,LS_5672, ,0,0
88754.66281,116122.6528,LS_5673, ,0,0
85260.7711,116359.7685,LS_5674, ,0,0
84558.2961,116461.5856,LS_5675, ,0,0
84305.9712,116823.6491,LS_5676, ,0,0
89645.03481,116963.3837,LS_5677, ,0,0
91381.94679,117301.5772,LS_5678, ,0,0
91827.44969,117324.8135,LS_5679, ,0,0
88762.90109,117780.3502,LS_5680, ,0,0
89621.58731,117940.4693,LS_5681, ,0,0
89597.5061,117960.2201,LS_5682, ,0,0
90841.4921,117927.795,LS_5683, ,0,0
90860.39799,118064.3609,LS_5684, ,0,0
94468.4643,80274.77461,LS_5685, ,0,0
94807.50279,80548.54021,LS_5686, ,0,0
94368.3371,81121.2089,LS_5687, ,0,0
95087.18309,81459.29681,LS_5688, ,0,0
95555.18289,81526.4708,LS_5689, ,0,0
95435.51609,81940.0766,LS_5690, ,0,0
93123.40049,82081.71231,LS_5691, ,0,0
93054.95909,82097.34401,LS_5692, ,0,0
95425.7991,82003.4483,LS_5693, ,0,0
95463.39959,82001.75839,LS_5694, ,0,0
95320.49649,82315.97629,LS_5695, ,0,0
93048.30509,82788.72901,LS_5696, ,0,0
92720.6735,82910.50819,LS_5697, ,0,0
94935.83039,82986.55421,LS_5698, ,0,0
95321.76391,83044.7505,LS_5699, ,0,0
92730.39049,83406.18029,LS_5700, ,0,0
92775.7012,83435.8594,LS_5701, ,0,0
92895.15681,83436.70431,LS_5702, ,0,0
93077.77291,83447.05501,LS_5703, ,0,0
92695.53609,83470.925,LS_5704, ,0,0
92984.08839,83457.9339,LS_5705, ,0,0
92846.67751,83476.20599,LS_5706, ,0,0
92547.88009,83540.0002,LS_5707, ,0,0
92610.61799,83537.04279,LS_5708, ,0,0
92561.2937,83558.58919,LS_5709, ,0,0
92436.97959,83589.00759,LS_5710, ,0,0
91559.38751,83634.74079,LS_5711, ,0,0
92372.23491,83686.07189,LS_5712, ,0,0
92500.7738,83749.65481,LS_5713, ,0,0
92256.7928,83773.2079,LS_5714, ,0,0
92177.68391,83833.3054,LS_5715, ,0,0
92085.05559,83868.6879,LS_5716, ,0,0
93327.56291,83831.72111,LS_5717, ,0,0
93435.1891,83990.04469,LS_5718, ,0,0
95129.74771,83945.57891,LS_5719, ,0,0
93520.95211,84080.45489,LS_5720, ,0,0
94951.5677,84035.14421,LS_5721, ,0,0
95530.468,84053.31071,LS_5722, ,0,0
93652.8708,84219.0277,LS_5723, ,0,0
93953.35821,84475.9998,LS_5724, ,0,0
93881.7482,84698.96249,LS_5725, ,0,0
93932.44549,84709.41881,LS_5726, ,0,0
93944.90861,84846.61849,LS_5727, ,0,0
94010.3927,84906.716,LS_5728, ,0,0
93220.99291,85099.2602,LS_5729, ,0,0
94087.28371,85078.98131,LS_5730, ,0,0
94044.5078,85106.3368,LS_5731, ,0,0
92693.31809,85242.26901,LS_5732, ,0,0
93541.75919,85945.69459,LS_5733, ,0,0
93623.93111,86236.9931,LS_5734, ,0,0
93523.6982,86524.3836,LS_5735, ,0,0
93578.09229,86616.27251,LS_5736, ,0,0
94182.76371,86645.63481,LS_5737, ,0,0
93177.47771,86929.43421,LS_5738, ,0,0
92619.59569,86960.80319,LS_5739, ,0,0
93385.7592,87510.65809,LS_5740, ,0,0
93087.173,88139.51639,LS_5741, ,0,0
92501.19631,88806.82009,LS_5742, ,0,0
93321.85949,88888.9921,LS_5743, ,0,0
88812.43661,77134.07429,LS_5744, ,0,0
89644.18991,77723.43091,LS_5745, ,0,0
90704.82051,79584.02329,LS_5746, ,0,0
90863.35531,83390.44301,LS_5747, ,0,0
90969.92531,83385.69011,LS_5748, ,0,0
91412.89331,85067.67999,LS_5749, ,0,0
166102.2221,45840.0848,LS_5750, ,0,0
165177.3124,46634.87119,LS_5751, ,0,0
162379.2417,47235.21219,LS_5752, ,0,0
155063.6155,46084.06571,LS_5753, ,0,0
162046.6461,46855.82711,LS_5754, ,0,0
160628.8104,48640.47909,LS_5755, ,0,0
158470.2655,49821.62151,LS_5756, ,0,0
159317.228,49873.26939,LS_5757, ,0,0
158327.0456,50047.22469,LS_5758, ,0,0
158675.801,50451.11349,LS_5759, ,0,0
158325.4613,50532.9686,LS_5760, ,0,0
161505.2407,34089.3918,LS_5761, ,0,0
161205.3871,34358.93271,LS_5762, ,0,0
160753.9695,34988.10779,LS_5763, ,0,0
160305.0868,35332.74409,LS_5764, ,0,0
160255.5513,35359.88829,LS_5765, ,0,0
158623.0969,36359.6821,LS_5766, ,0,0
157755.7499,36668.619,LS_5767, ,0,0
160419.6839,36762.726,LS_5768, ,0,0
161743.4126,38250.79849,LS_5769, ,0,0
161378.0749,38990.45159,LS_5770, ,0,0
159935.9468,39307.41561,LS_5771, ,0,0
161327.2719,39333.39801,LS_5772, ,0,0
160118.7741,39471.54821,LS_5773, ,0,0
160031.5324,39506.297,LS_5774, ,0,0
161497.108,39838.89269,LS_5775, ,0,0
157670.515,40285.5574,LS_5776, ,0,0
160557.4117,40245.21081,LS_5777, ,0,0
160298.7496,40261.15931,LS_5778, ,0,0
160516.1145,40329.0726,LS_5779, ,0,0
160273.8234,40445.14839,LS_5780, ,0,0
159057.1929,40709.72521,LS_5781, ,0,0
160998.3729,40734.86259,LS_5782, ,0,0
160288.0821,40842.7001,LS_5783, ,0,0
160319.8735,40847.76981,LS_5784, ,0,0
160263.2615,40856.00809,LS_5785, ,0,0
160693.4495,40865.8307,LS_5786, ,0,0
160737.8097,40870.47802,LS_5787, ,0,0
154553.3679,41837.63539,LS_5788, ,0,0
159083.809,42155.8668,LS_5789, ,0,0
157714.6639,42400.58709,LS_5790, ,0,0
155037.105,42641.39939,LS_5791, ,0,0
157399.073,42588.4841,LS_5792, ,0,0
157287.0107,42813.66479,LS_5793, ,0,0
161889.0618,42832.35939,LS_5794, ,0,0
161793.7931,43170.7642,LS_5795, ,0,0
161681.3083,43206.25231,LS_5796, ,0,0
161691.0253,43477.79991,LS_5797, ,0,0
157018.8429,44504.10421,LS_5798, ,0,0
159902.4654,44539.90919,LS_5799, ,0,0
160733.4793,44623.55978,LS_5800, ,0,0
161767.4938,44725.5882,LS_5801, ,0,0
159722.7011,45342.51151,LS_5802, ,0,0
158521.9135,45524.49381,LS_5803, ,0,0
161798.1235,45754.53299,LS_5804, ,0,0
155904.0295,46028.7211,LS_5805, ,0,0
163038.624,38951.58359,LS_5806, ,0,0
162294.6405,40480.84779,LS_5807, ,0,0
162551.1902,40775.4205,LS_5808, ,0,0
162944.4115,41001.65729,LS_5809, ,0,0
162670.6458,43721.6753,LS_5810, ,0,0
162851.7832,43841.76461,LS_5811, ,0,0
166025.8592,44061.55869,LS_5812, ,0,0
220291.1306,228156.4874,LS_5813, ,0,0
220116.0135,227313.2216,LS_5814, ,0,0
219833.6927,226063.5322,LS_5815, ,0,0
219943.4313,219231.4319,LS_5816, ,0,0
228195.1628,217013.4232,LS_5817, ,0,0
222639.7905,182089.2928,LS_5818, ,0,0
229547.7256,178761.0124,LS_5819, ,0,0
229067.4739,178551.4634,LS_5820, ,0,0
228672.4571,178688.0294,LS_5821, ,0,0
244890.3251,178844.0293,LS_5822, ,0,0
219140.3009,188406.3927,LS_5823, ,0,0
212117.7687,173204.7951,LS_5824, ,0,0
215260.7926,165825.4804,LS_5825, ,0,0
203083.6083,168964.702,LS_5826, ,0,0
202675.6003,167854.7471,LS_5827, ,0,0
202697.5692,167754.5142,LS_5828, ,0,0
202719.4324,167653.7532,LS_5829, ,0,0
202610.6443,167357.8075,LS_5830, ,0,0
203170.7443,166093.3313,LS_5831, ,0,0
203315.7598,165939.2325,LS_5832, ,0,0
203360.3313,165763.2705,LS_5833, ,0,0
198152.0245,158563.5088,LS_5834, ,0,0
198472.2627,158455.6714,LS_5835, ,0,0
199701.0395,158640.9279,LS_5836, ,0,0
201773.3989,158702.3984,LS_5837, ,0,0
210822.3461,145380.616,LS_5838, ,0,0
206527.8588,137877.7265,LS_5839, ,0,0
214396.8254,135767.2385,LS_5840, ,0,0
211090.197,135318.7783,LS_5841, ,0,0
219366.9603,132672.5883,LS_5842, ,0,0
200486.1089,130352.7625,LS_5843, ,0,0
203357.2683,127147.0007,LS_5844, ,0,0
204799.3964,129448.2375,LS_5845, ,0,0
207792.9687,125340.5911,LS_5846, ,0,0
211083.7542,124442.192,LS_5847, ,0,0
210916.2418,126318.5217,LS_5848, ,0,0
220217.5138,134392.8125,LS_5849, ,0,0
226958.5702,139501.7313,LS_5850, ,0,0
226758.4213,139482.8254,LS_5851, ,0,0
225187.5431,139505.9561,LS_5852, ,0,0
233088.1955,139266.1999,LS_5853, ,0,0
225427.8274,142492.2407,LS_5854, ,0,0
225519.2938,143037.8708,LS_5855, ,0,0
222550.7533,148790.8571,LS_5856, ,0,0
227417.3811,146398.1539,LS_5857, ,0,0
231157.2605,146334.1485,LS_5858, ,0,0
226967.5478,151300.798,LS_5859, ,0,0
219416.0734,220098.1451,LS_5860, ,0,0
220052.1137,219936.1249,LS_5861, ,0,0
222038.1821,222012.181,LS_5862, ,0,0
222446.5069,222166.3854,LS_5863, ,0,0
222747.628,221919.5527,LS_5864, ,0,0
223095.4328,221647.7938,LS_5865, ,0,0
226254.4052,223260.8142,LS_5866, ,0,0
226371.5372,223210.1169,LS_5867, ,0,0
221099.5419,216129.5996,LS_5868, ,0,0
220234.2017,215776.1969,LS_5869, ,0,0
225337.3115,217306.6228,LS_5870, ,0,0
225588.2633,218533.2872,LS_5871, ,0,0
223399.9337,219169.7501,LS_5872, ,0,0
227815.5665,217610.9125,LS_5873, ,0,0
228762.973,212074.3404,LS_5874, ,0,0
232718.2105,213330.8951,LS_5875, ,0,0
233424.171,214686.4153,LS_5876, ,0,0
232768.4854,205614.0206,LS_5877, ,0,0
236414.0466,198238.6138,LS_5878, ,0,0
229487.3113,187480.7437,LS_5879, ,0,0
234511.4177,187969.1281,LS_5880, ,0,0
230647.3298,185574.2069,LS_5881, ,0,0
232783.4834,186288.3,LS_5882, ,0,0
233142.2727,184357.9988,LS_5883, ,0,0
228067.0464,182146.961,LS_5884, ,0,0
228290.2203,182168.1906,LS_5885, ,0,0
223675.0724,182280.464,LS_5886, ,0,0
223793.4718,178854.8025,LS_5887, ,0,0
218660.3661,179316.6764,LS_5888, ,0,0
213522.7188,177803.6776,LS_5889, ,0,0
219159.1012,171928.2784,LS_5890, ,0,0
219616.4335,170495.7616,LS_5891, ,0,0
240517.9964,175286.0266,LS_5892, ,0,0
245764.0093,172122.0901,LS_5893, ,0,0
247159.7704,174110.7989,LS_5894, ,0,0
248748.3927,173283.5873,LS_5895, ,0,0
210803.9683,174408.6457,LS_5896, ,0,0
208368.0667,175734.8037,LS_5897, ,0,0
202922.9611,168693.8937,LS_5898, ,0,0
206698.5399,169330.5678,LS_5899, ,0,0
196817.5226,159169.1308,LS_5900, ,0,0
196540.3772,159205.5695,LS_5901, ,0,0
196263.2317,159242.0083,LS_5902, ,0,0
198297.4625,158428.4216,LS_5903, ,0,0
211230.7765,164657.0123,LS_5904, ,0,0
210857.623,165197.3615,LS_5905, ,0,0
212590.8383,160887.2426,LS_5906, ,0,0
215735.1296,165466.2686,LS_5907, ,0,0
215932.638,169216.1819,LS_5908, ,0,0
210572.6617,148510.86,LS_5909, ,0,0
209626.4169,139357.2439,LS_5910, ,0,0
211344.3174,140946.4999,LS_5911, ,0,0
211572.6667,141134.7138,LS_5912, ,0,0
211635.9327,141383.0251,LS_5913, ,0,0
211669.731,142494.8812,LS_5914, ,0,0
210894.801,136230.0629,LS_5915, ,0,0
215064.446,156220.7636,LS_5916, ,0,0
215735.024,156311.9132,LS_5917, ,0,0
215867.2595,157003.5094,LS_5918, ,0,0
215867.5764,151521.9651,LS_5919, ,0,0
215662.8859,151194.4392,LS_5920, ,0,0
217104.6971,146448.2175,LS_5921, ,0,0
216917.645,146704.0279,LS_5922, ,0,0
214605.8463,135643.7693,LS_5923, ,0,0
214682.4204,135418.7999,LS_5924, ,0,0
216327.1267,137344.4539,LS_5925, ,0,0
217266.4005,137121.2799,LS_5926, ,0,0
212485.2188,134539.7291,LS_5927, ,0,0
215522.2008,132833.4468,LS_5928, ,0,0
204773.2028,134412.4577,LS_5929, ,0,0
198752.1543,129503.2652,LS_5930, ,0,0
198513.5599,128063.672,LS_5931, ,0,0
199105.1345,129214.2904,LS_5932, ,0,0
207975.2679,125326.9662,LS_5933, ,0,0
197114.1021,127800.0458,LS_5934, ,0,0
196341.2845,126182.0613,LS_5935, ,0,0
197605.655,124752.2907,LS_5936, ,0,0
198298.4131,121002.2718,LS_5937, ,0,0
193172.2782,118987.3694,LS_5938, ,0,0
193791.7363,115573.7484,LS_5939, ,0,0
200715.1975,118118.0156,LS_5940, ,0,0
200955.2706,117776.3366,LS_5941, ,0,0
201295.5764,117070.3762,LS_5942, ,0,0
210263.6191,119135.2366,LS_5943, ,0,0
209625.1495,120100.4928,LS_5944, ,0,0
206588.2732,116324.7028,LS_5945, ,0,0
217653.9183,137054.0003,LS_5946, ,0,0
222687.6361,138793.236,LS_5947, ,0,0
224310.1622,139077.6692,LS_5948, ,0,0
224569.6692,138457.7886,LS_5949, ,0,0
223551.1808,137904.237,LS_5950, ,0,0
226783.6644,138975.1127,LS_5951, ,0,0
227258.0013,140852.8154,LS_5952, ,0,0
227535.1468,140816.3767,LS_5953, ,0,0
227749.9768,140559.6158,LS_5954, ,0,0
231123.8848,140791.0281,LS_5955, ,0,0
231513.9375,140807.1878,LS_5956, ,0,0
231930.9231,140794.5135,LS_5957, ,0,0
220504.3763,131040.134,LS_5958, ,0,0
226574.4322,149499.2469,LS_5959, ,0,0
249641.0884,154086.4056,LS_5960, ,0,0
250776.6032,161258.0725,LS_5961, ,0,0
257346.1336,163201.6818,LS_5962, ,0,0
246387.5866,167849.5717,LS_5963, ,0,0
241939.2118,166193.5642,LS_5964, ,0,0
239287.424,169065.6742,LS_5965, ,0,0
236485.6566,169598.5243,LS_5966, ,0,0
217166.6957,165780.064,LS_5967, ,0,0
217682.9636,165925.9245,LS_5968, ,0,0
218408.0412,165849.8785,LS_5969, ,0,0
220396.75,167459.7303,LS_5970, ,0,0
218018.6223,161901.6119,LS_5971, ,0,0
681298.8407,385718.8575,LS_5972, ,0,0
681516.6279,385728.363,LS_5973, ,0,0
684557.6236,391114.4274,LS_5974, ,0,0
682843.2084,373397.0801,LS_5975, ,0,0
263487.377,278040.3468,LS_5976, ,0,0
255931.4665,345624.7602,LS_5977, ,0,0
258503.3004,345405.4941,LS_5978, ,0,0
258411.7283,345394.8264,LS_5979, ,0,0
279194.8918,344682.6344,LS_5980, ,0,0
255933.5789,345392.5029,LS_5981, ,0,0
260495.9171,344919.3277,LS_5982, ,0,0
260649.699,344557.898,LS_5983, ,0,0
279198.7997,343863.0275,LS_5984, ,0,0
253771.9711,344231.217,LS_5985, ,0,0
280116.4215,342914.3536,LS_5986, ,0,0
277287.9324,342968.4306,LS_5987, ,0,0
279021.7815,342909.3894,LS_5988, ,0,0
279966.5475,342830.914,LS_5989, ,0,0
277340.7422,342498.0017,LS_5990, ,0,0
277389.0102,342434.9468,LS_5991, ,0,0
262342.2508,342597.9176,LS_5992, ,0,0
284420.7314,341201.206,LS_5993, ,0,0
284026.982,340640.3664,LS_5994, ,0,0
277059.4775,340557.3496,LS_5995, ,0,0
270495.4394,340552.0686,LS_5996, ,0,0
269679.6347,340542.9853,LS_5997, ,0,0
286127.4362,340022.7038,LS_5998, ,0,0
277638.9059,340272.4939,LS_5999, ,0,0
286077.3726,339979.1888,LS_6000, ,0,0
269590.9143,340421.1006,LS_6001, ,0,0
276788.3524,340107.4108,LS_6002, ,0,0
284679.3934,339861.4229,LS_6003, ,0,0
277369.7875,340055.1291,LS_6004, ,0,0
277349.7198,340040.2369,LS_6005, ,0,0
285884.7227,339688.9466,LS_6006, ,0,0
285895.4959,339550.0569,LS_6007, ,0,0
283970.6868,339166.6581,LS_6008, ,0,0
288678.9911,338868.917,LS_6009, ,0,0
268784.2985,338779.6685,LS_6010, ,0,0
282013.6639,338083.4251,LS_6011, ,0,0
283111.5782,337988.262,LS_6012, ,0,0
285048.4278,337827.9317,LS_6013, ,0,0
281749.5096,337775.7557,LS_6014, ,0,0
272965.6673,337909.8924,LS_6015, ,0,0
281095.8308,337594.1958,LS_6016, ,0,0
275097.8073,337622.0792,LS_6017, ,0,0
263426.9627,337930.8048,LS_6018, ,0,0
282025.1764,337360.6712,LS_6019, ,0,0
272860.2591,337565.8897,LS_6020, ,0,0
284255.1201,337052.2623,LS_6021, ,0,0
264619.7232,337623.6636,LS_6022, ,0,0
280796.7165,337118.0632,LS_6023, ,0,0
283783.4235,336937.5594,LS_6024, ,0,0
268970.1888,337306.066,LS_6025, ,0,0
268815.3506,337269.8383,LS_6026, ,0,0
280075.5468,336884.4331,LS_6027, ,0,0
268708.1469,337064.9365,LS_6028, ,0,0
278996.3272,336657.7737,LS_6029, ,0,0
287474.9293,335822.0069,LS_6030, ,0,0
287737.1824,335606.332,LS_6031, ,0,0
278279.4879,335801.728,LS_6032, ,0,0
288165.9974,335413.5765,LS_6033, ,0,0
274239.7548,335389.3894,LS_6034, ,0,0
289188.9219,334663.8895,LS_6035, ,0,0
281432.44,334342.9119,LS_6036, ,0,0
272428.2755,333624.6995,LS_6037, ,0,0
288313.0197,332130.1843,LS_6038, ,0,0
271424.5738,330314.2688,LS_6039, ,0,0
272607.1948,329476.1785,LS_6040, ,0,0
261521.7989,329317.6438,LS_6041, ,0,0
272567.5875,328874.5701,LS_6042, ,0,0
272867.6524,328831.7942,LS_6043, ,0,0
288435.1158,328060.0329,LS_6044, ,0,0
261494.021,328532.9966,LS_6045, ,0,0
272224.5355,328198.0775,LS_6046, ,0,0
272195.1733,328161.4274,LS_6047, ,0,0
286376.9094,327447.1231,LS_6048, ,0,0
260672.6184,328142.8383,LS_6049, ,0,0
272116.0644,327693.6389,LS_6050, ,0,0
286723.3412,327143.8895,LS_6051, ,0,0
286449.5756,327077.2437,LS_6052, ,0,0
269913.4762,327476.2739,LS_6053, ,0,0
269860.3496,327377.8366,LS_6054, ,0,0
287214.3661,326735.6705,LS_6055, ,0,0
269822.2209,327241.3764,LS_6056, ,0,0
275733.7421,327021.1599,LS_6057, ,0,0
270687.1387,327051.3668,LS_6058, ,0,0
287512.5298,326490.422,LS_6059, ,0,0
273864.0664,326831.1503,LS_6060, ,0,0
273160.6408,326747.0774,LS_6061, ,0,0
282916.9215,326436.873,LS_6062, ,0,0
287598.504,326213.5935,LS_6063, ,0,0
264734.0035,326771.4754,LS_6064, ,0,0
